Frame #,Elbow Pink X,Elbow Pink Y,Hand Pink X,Hand Pink Y,Head Pink X,Head Pink Y,Shoulder Green X,Shoulder Green Y
2107,614.5,778.2233887,693.6359253,522.3143921,275.900909,997.438416,492.651276,981.5
2108,616.5,780,699.5,525,275.900909,997.438416,492.201752,981.96051
2109,618.6429443,781.7377319,703.6825562,527.3174438,275.900909,997.438416,492.224579,982.685608
2110,620.5,783,709.1577148,529.5,275.829559,997.609375,492.620758,983.137695
2111,623.4587402,785.4587402,713.5,532.5,276.13147,997.613464,492.310547,983.595459
2112,623.4587402,785.4587402,713.5,532.5,275.978699,997.651428,491.784943,983.784973
2113,628.0280151,789.1152344,723.5,539.1577148,275.978699,997.651428,491.701233,984.138245
2114,628.0280151,789.1152344,723.5,539.1577148,275.927795,997.629822,491.639893,985.165466
2115,628.0280151,789.1152344,723.5,539.1577148,275.917816,997.576721,491.72403,985.748657
2116,628.0280151,789.1152344,723.5,539.1577148,275.685364,997.5,491.513885,986.361084
2117,636.5,797.5,742.5,551.5,275.560883,997.443909,491.364075,986.685608
2118,638.6596069,799.2363281,747.5,554.5,275.685364,997.5,491.5,987.5
2119,640.6220703,801.6046753,752.3143921,557.6359253,275.685364,997.5,491.5,987.5
2120,642.6414185,804.3585815,757.3640747,560.6856079,275.685364,997.5,491.5,987.5
2121,644.6414185,806.3585815,762.1821899,564.1821899,275.685364,997.5,491.5,988.348694
2122,647.2622681,808.3570557,767.3389282,567.3389282,275.84903,997.563538,491.623657,988.668823
2123,649.9198608,810.4007568,771.5,570.5,275.84903,997.563538,491.5,989.5
2124,651.2622681,812.3570557,776.7678223,574.2919312,275.781158,997.927551,491.701233,990.138245
2125,653.6391602,814.9656372,781.3640747,578.3143921,275.575348,997.914734,491.576385,990.395813
2126,656.1983032,817.5,786.7919922,581.9598999,275.575348,997.914734,491.576385,990.759277
2127,658.5,820.227417,791.6610718,585.6610718,275.575348,997.914734,491.925323,991.197327
2128,660.6314697,822.6314697,796.8157349,589.6558228,275.947205,997.951721,492.177429,991.728516
2129,662.6314697,824.6314697,801.6610718,593.6610718,276.147461,997.94165,492.310272,992.482178
2130,664.6429443,827.7377319,806.0848999,598.3050537,276.147461,997.94165,492.486847,992.870605
2131,666.5,830.5,811.3441772,602.8157349,276.147461,997.94165,492.039673,993.428589
2132,668.7384644,832.9537354,815.7948608,607,276.147461,997.94165,492.27597,993.748657
2133,670.9234619,836.2125854,820.8449097,611.3102417,276.147461,997.94165,492.674713,994.313232
2134,672.5,838.5,825.7920532,616.0655518,276.147461,997.94165,492.360107,995.294434
2135,674.7479248,842.2653198,830.9151001,620.6949463,276.147461,997.94165,492.5,995.5
2136,677.2622681,844.3570557,836.5,626.5,276.147461,997.94165,492.340515,996.112732
2137,679.1674805,848.2504272,841.6825562,631.3174438,276.147461,997.94165,492.31424,996.42041
2138,681.2075806,850.8636475,846.6466064,637.269104,276.147461,997.94165,491.985199,996.767883
2139,683.0220337,854.1351929,852.0848999,642.3050537,276.147461,997.94165,491.837769,997.581116
2140,685.5,856.5,857.5,647.5,275.796783,997.982483,491.726807,998.072693
2141,687.1674805,860.2504272,862.3533936,653.269104,275.588226,997.865784,491.69101,998.214111
2142,689.2523193,863.5,867.0822754,659.0822754,275.588226,997.865784,491.5,999.5
2143,691,866.5,872.3533936,665.269104,275.575348,997.914734,491.5,999.808838
2144,692.5,870.227417,876.5,671,275.575348,997.914734,491.521118,1000.29108
2145,694.772583,872.5,882.1798096,675.5,275.575348,997.914734,491.766205,1000.95367
2146,696.5,876.227417,886.5,681,275.575348,997.914734,491.376587,1001.62341
2147,697.7636719,878.3403931,891.0524292,686.8127441,275.575348,997.914734,491.521118,1002.29108
2148,698.8754883,882.1762695,895.3174438,691.6825562,275.575348,997.914734,491.66922,1002.57251
2149,700.6414185,884.6414185,899.5,697.5,275.575348,997.914734,491.639893,1003.16547
2150,702.333313,887.0055542,903.6558228,702.8157349,275.575348,997.914734,491.661072,1003.66107
2151,703.7028198,889.8095093,907.5,707.8422852,275.575348,997.914734,491.5242,1003.78497
2152,704.772583,892.5,910.8977051,712.8977051,275.575348,997.914734,491.794861,1004
2153,706.6429443,895.2622681,914.5,717.5,275.575348,997.914734,492,1004
2154,707.5731812,897.3902588,916.1550903,721.6897583,275.575348,997.914734,492.486115,1004.8634
2155,708.6429443,899.7377319,919.3640747,726.6856079,275.575348,997.914734,492.813416,1004.74634
2156,710.5,902.227417,923.0698853,731.1209717,275.739777,998.057007,493.215057,1005.47583
2157,711.2622681,904.3570557,925.6610718,735.6610718,275.739777,998.057007,493.350616,1005.76544
2158,712.2520752,906.2653198,929.0698853,739.8790283,275.735626,997.954041,493.25116,1006.29108
2159,713.5,908.5,931.1538696,744.333313,275.735626,997.954041,493.397919,1006.68732
2160,714.3674927,910.6342163,933.7920532,748.9344482,275.784912,997.971497,493.129028,1007.12634
2161,715.5,912.8916626,935.7920532,752.9344482,275.830475,997.945374,493.5,1007.5
2162,716,914.5,937.8640747,756.5307617,275.923981,997.970764,493.5,1007.5
2163,716.3735962,916.8566895,940.666687,760.3521118,276.127869,997.884338,493.262268,1007.5
2164,718.0462646,918.7384644,943.0803223,764.2141113,276.199402,997.78125,493.5,1008.34869
2165,718.3735962,920.8566895,944.666687,768.3521118,276.199402,997.78125,493.204224,1008.35443
2166,718.3735962,920.8566895,944.666687,768.3521118,276.270477,997.71051,493.138885,1008.3634
2167,719.5,924.5,947.8911743,774.9375,276.147461,997.94165,493.370941,1008.82959
2168,720.3735962,926.8566895,949.7590332,778.5,276.147461,997.94165,492.834564,1009.36011
2169,721.3551636,928.6142578,951.5,782.5,276.147461,997.94165,493.092865,1009.42145
2170,721.5,930.5,953.6359253,786.3143921,276.147461,997.94165,493,1009.5
2171,721.5,932.5,955.5,790.5,276.147461,997.94165,493,1009.83331
2172,721.7924194,934.5894165,956.5,793.5,276.147461,997.94165,493.169006,1010.30518
2173,722.3735962,936.8566895,957.9301147,797.1209717,276.147461,997.94165,493.075348,1010.38586
2174,722.5,938.7227173,959.4196167,801.0982056,276.147461,997.94165,493.075348,1010.38586
2175,722.772583,940.5,961,804.5,276.147461,997.94165,493,1011.5
2176,723.3551636,942.3857422,961.7948608,808,276.069061,997.942932,492.651276,1011.5
2177,724.2772827,944.5,963.6398926,811.8345337,275.874634,997.95282,492.623413,1011.62341
2178,724.6314697,946.3685303,965.6398926,815.8345337,275.874634,997.95282,492.765442,1011.64935
2179,724.6314697,948.3685303,967.5,819.5,275.874634,997.95282,492.5,1012
2180,725.5,950.5,968.8706055,823.9276123,275.874634,997.95282,492.711792,1012.25311
2181,725.8822632,952.2415771,970.1508789,827.9683838,275.874634,997.95282,492.508057,1012.47046
2182,725.8822632,954.2415771,971.2796631,831.8199463,275.874634,997.95282,492.5,1012.54919
2183,726.7479248,956.2653198,972.8178101,834.8178101,275.874634,997.95282,492.286102,1013.54071
2184,727.0220337,958.1351929,973.7590332,838.5,275.874634,997.95282,492,1013.77399
2185,727.5,959.5,975.0999756,842.3599854,275.874634,997.95282,491.784943,1013.78497
2186,727.8847656,960.9719849,976.2182617,844.9144287,275.874634,997.95282,491.784943,1013.78497
2187,728.1082764,962.6082764,977.5,848.5,275.874634,997.95282,491.661072,1013.66107
2188,728.2233887,964.5,978.2654419,850.3193359,275.978882,997.894409,491.726807,1014.1178
2189,728.5,966.227417,979.439209,852.8986206,276.078339,997.864807,491.726807,1014.07269
2190,728.6429443,967.7377319,979.7590332,856.5,276.078339,997.864807,491.923889,1014.07611
2191,728.8566895,968.6264038,981.2051392,859,276.078339,997.864807,492.335815,1014.10126
2192,729.1674805,970.2504272,981.5,862.5,276.078339,997.864807,492.355896,1014.17041
2193,729.4072266,972.0807495,982.40979,864.800415,276.078339,997.864807,492.912689,1014.87567
2194,729.1674805,974.2504272,983.5,868.5,276.078339,997.864807,492.590149,1015.40985
2195,729.5,974.5,983.6398926,871.1654663,276.078339,997.864807,492.651276,1015.5
2196,729.5613403,976.7156982,984.3511963,874.0396729,276.078339,997.864807,492.651276,1015.5
2197,729.7377319,978.3570557,984.8178101,876.8178101,276.078339,997.864807,492.651276,1015.5
2198,729.670105,979.8410034,985.788269,880.3103027,276.078339,997.864807,492.834564,1015.36011
2199,729.5,981.3348389,986.5230103,882.8754883,276.078339,997.864807,492.651276,1015.5
2200,729.5,982.5,986.6414185,886.3585815,276.127869,997.884338,492.651276,1015.5
2201,729.7377319,984.3570557,987.6398926,889.1654663,276.147461,997.94165,492.651276,1015.5
2202,729.9155884,985.7190552,987.5,892,276.147461,997.94165,492.50354,1015.82507
2203,730.116272,986.8852539,988.5704346,894.7206421,276.147461,997.94165,492.626434,1016.72125
2204,730.388916,988.402771,988.1369629,897.0296631,276.147461,997.94165,492.543854,1016.73395
2205,730.3682861,989.1572266,988.2654419,900.3193359,276.147461,997.94165,492.626434,1016.72125
2206,730.3928833,990.8065186,988.9603271,902.9603271,276.147461,997.94165,492.626434,1016.72125
2207,730.3685303,992.3685303,989.6398926,905.1654663,276.147461,997.94165,492.233337,1016.92999
2208,730.4024658,993.6097412,989.6359253,908.3143921,276.147461,997.94165,492.233337,1016.92999
2209,730.5994263,995.579834,989.6398926,911.1654663,276.136993,997.884338,492.282043,1017.08331
2210,730.5393677,997.2575684,989.9000244,914.3599854,276.136993,997.884338,493.157745,1017.5
2211,730.5039063,999.1364136,990.3267212,917.3488159,276.136993,997.884338,493.338928,1017.33893
2212,730.3858643,1000.998474,990.5,920.5,276.136993,997.884338,493.03418,1017.63818
2213,730.227417,1002.5,991.3389282,923.6610718,276.136993,997.884338,493.016144,1017.85754
2214,729.9622192,1004.648621,991.5,926.8535767,276.136993,997.884338,492.799408,1018.13867
2215,729.8822632,1006.518372,991.6359253,930.3143921,276.136993,997.884338,492.796448,1018.58527
2216,729.9810181,1007.609741,992.8449097,933.6897583,276.136993,997.884338,492.716156,1018.52344
2217,729.9155884,1009.280945,993.1749268,936.9030762,276.136993,997.884338,492.73056,1018.78888
2218,729.7190552,1011.084412,993.2409668,940.5,276.136993,997.884338,492.73056,1018.78888
2219,729.7377319,1012.642944,993.3640747,942.6856079,276.136993,997.884338,492.944458,1019.12433
2220,729.7377319,1014.642944,993.9000244,946.3599854,276.136993,997.884338,492.927429,1019.05377
2221,729.7377319,1014.642944,993.9000244,946.3599854,276.136993,997.884338,492.907135,1019.42145
2222,729.3665161,1017.670837,994.5,952.5,276.136993,997.884338,492.640472,1019.47144
2223,729.3504028,1019.165894,994.2787476,956.0357666,276.136993,997.884338,492.5,1019.5
2224,729.2622681,1020.642944,994.8178101,958.8178101,276.147461,997.94165,492.5,1019.5
2225,729.2622681,1022.357056,994.793457,961.7525635,276.147461,997.94165,492.570435,1019.49298
2226,729.0030518,1023.068176,995.0999756,964.6400146,276.147461,997.94165,492.429565,1019.50702
2227,729,1024.5,995.2766724,967.0566406,276.147461,997.94165,492.429962,1019.75604
2228,728.5,1025,995.5,968.8535767,276.147461,997.94165,492.370087,1019.72302
2229,728.6414185,1026.358521,995.5,970.8535767,276.147461,997.94165,492.453705,1019.95142
2230,728.5,1026.772583,995.3763428,972.3311768,276.147461,997.94165,492.453705,1019.95142
2231,728.2615356,1026.953735,995.2399292,972.800415,276.147461,997.94165,492.5,1020
2232,728.1390381,1027.898315,994.8287964,973.3734131,276.147461,997.94165,492.785522,1020.32819
2233,727.8325195,1028.250366,994.8754883,974.1762695,276.147461,997.94165,492.776947,1020.18549
2234,728.1757202,1028.060791,994.6429443,973.7377319,276.147461,997.94165,492.746857,1020.3208
2235,728.258606,1026.982056,994.8237305,972.8754883,276.147461,997.94165,493.10434,1020.50128
2236,728.3613281,1026.550415,994.6596069,971.2363281,276.147461,997.94165,493.17572,1020.47803
2237,729.0884399,1025.488159,994.6596069,969.2363281,276.147461,997.94165,493.215424,1019.99091
2238,728.9364014,1024.56189,994.3585815,966.3585815,276.147461,997.94165,493.295807,1020.07727
2239,728.9234619,1022.787415,994.5501099,963.1293335,276.264008,998.019165,493.5,1019.73773
2240,728.953125,1021.133667,993.6391602,960.0343628,276.264008,998.019165,493.376587,1019.62341
2241,729.7225342,1019.817993,992.8237305,956.1245117,276.264008,998.019165,493.5,1019.5
2242,729.5613403,1018.284302,992.5,951.5,276.264008,998.019165,493.5,1019.5
2243,729.9969482,1015.931824,992.1245117,946.8237305,276.264008,998.019165,493.672363,1019.26782
2244,730.0680542,1013.5,990.8237305,942.1245117,276.275299,998.075867,493.672363,1019.26782
2245,730.1514893,1011.304443,989.8325195,936.7495728,276.275299,998.075867,493.774017,1019
2246,730.2653198,1008.747925,989.5,931.9556885,276.275299,998.075867,493.886108,1018.43335
2247,730.1514893,1005.304443,988.6414185,926.3585815,276.275299,998.075867,494.063049,1018.06305
2248,729.6988525,1002.599426,988.0635986,920.4381714,276.275299,998.075867,494,1017.5
2249,730.0211182,999.2334595,987.3953247,914.6220703,276.275299,998.075867,494.141144,1017.28229
2250,729.8325195,996.2504272,986.5,908.5,276.275299,998.075867,494.452637,1017.16492
2251,730.3621216,993.1575928,984.6414185,902.3585815,276.275299,998.075867,494.5,1016.81018
2252,730.2072754,990.2321777,983.7504883,895.8994141,276.275299,998.075867,495,1015.5
2253,729.956665,986.4550171,982.3193359,888.7345581,276.127869,997.884338,495,1015.5
2254,729.6584473,983.1461182,980.6806641,882.2654419,276.127869,997.884338,494.844879,1015.31024
2255,729.6951294,980.3143921,978.5,874.5,276.127869,997.884338,494.5,1014.81018
2256,728.9234619,976.7874146,976.6896973,868.0293579,276.127869,997.884338,494.935181,1014.43829
2257,729.3608398,972.9656372,974.1488037,860.9464111,276.127869,997.884338,494.78241,1014.125
2258,728.666687,969.0055542,971.5,854,276.127869,997.884338,495,1013.5
2259,728.1274414,966.3480225,970,847.5,276.127869,997.884338,495.317474,1013.31744
2260,728.5,962.5,967.3488159,840.6732788,276.078339,997.864807,495.5,1012
2261,727.4550171,958.5449829,965.0188599,833.788269,276.078339,997.864807,495.338928,1011.66107
2262,726.3585815,954.6414185,962.1963501,825.9109497,276.078339,997.864807,495.5,1011.5
2263,726.1082764,950.6082764,959.3488159,818.3267212,276.183197,997.942932,495.5,1011.5
2264,723.9712524,947.222229,956.8535767,811.5,276.097687,997.922485,495.5,1011
2265,724.4476318,943.6381226,953.9000244,804.3599854,275.99527,997.91156,495.639893,1010.16547
2266,723.7233276,939.9433594,950.6856079,797.6359253,275.99527,997.91156,495.5,1009.5
2267,722.5,936.5,947.3488159,790.6732788,275.99527,997.91156,495.5,1009.5
2268,722.1762695,932.425293,944.4692383,783.8640747,275.99527,997.91156,495.80423,1008.44708
2269,720.6806641,928.7345581,941.5,777.5,275.99527,997.91156,495.939178,1008.31982
2270,719.5,924.8535767,938.2797852,769.9854126,275.99527,997.91156,496.376587,1007.62341
2271,718.5,921.5,934.6856079,763.6359253,275.99527,997.91156,496.338928,1007.33893
2272,717.2075806,918.1363525,930.6688232,756.4365845,275.99527,997.91156,496.5,1006
2273,716.4743042,914.2520752,927.0566406,749.7233276,275.99527,997.91156,496.792053,1005.98163
2274,715.3794556,911.4196167,923.8345337,743.6398926,275.99527,997.91156,496.792053,1005.98163
2275,713.7545776,907.9651489,920.1464233,737.5,275.764252,998.076599,496.350739,1005.19421
2276,713,904.5,916.5,731.2666626,275.625732,998.048218,496.298767,1004.18274
2277,711.026062,901.072937,912.5,725.2666626,275.427979,998.021179,496.34668,1003.88
2278,711.026062,901.072937,912.5,725.2666626,275.378143,998.037842,496.338928,1003.66107
2279,707.8391724,893.3283081,904.7357178,712.6096191,275.274933,998.064087,495.855194,1003.46722
2280,707.8391724,893.3283081,904.7357178,712.6096191,275.173035,998.14325,495.653839,1002.98077
2281,705.1861572,887.663147,897.1395264,701.0645752,275.182861,998.053406,496.315247,1001.84497
2282,704.1245117,884.1762695,892.5,695.5,274.892914,998.048279,496.4758,1001.78497
2283,702.1245117,880.4769897,888.1842651,689.3441772,274.949554,997.990845,496.338928,1001.66107
2284,700.7874146,878.0765381,883.2141113,683.7055664,274.949554,997.990845,496.663208,1001.50696
2285,698.9064331,874.2200317,878.5,677.5,274.949554,997.990845,496.927826,1001.06873
2286,697.7377319,870.6429443,874.2547607,671.7290039,274.949554,997.990845,496.861938,1000.05048
2287,695.2890015,867.9041748,869.0327759,666.057373,274.949554,997.990845,496.844879,999.689758
2288,693.2363281,864.6596069,864.5457153,660.7817383,274.819244,998.122986,496.745697,999.584167
2289,691.4196167,861.5401611,859.1209717,655.0698853,274.696838,998,497.14505,999.351868
2290,689.892395,857.9560547,854.9333496,649.1359253,274.696838,998,497.5,997.842285
2291,687.7229614,854.8666382,849.9433594,643.7233276,274.696838,998,497.157745,997.5
2292,686.151062,852.151062,846.109436,638.0534058,274.696838,998,497.14505,997.351868
2293,684.1047363,848.7682495,840.9333496,633.1359253,274.696838,998,497.317474,995.682556
2294,684.1047363,848.7682495,840.9333496,633.1359253,274.696838,998,496,995.5
2295,679.7377319,842.6429443,830.6856079,622.1607666,274.696838,998,496.383698,995.354919
2296,677.2622681,840.3570557,825,617.5,274.696838,998,496.432098,995.298767
2297,675.3260498,836.7796021,820.069519,612.3693237,274.696838,998,496.576385,994.678223
2298,673.2622681,834.3570557,815.5,608,274.696838,998,496.435883,993.827515
2299,673.2622681,834.3570557,815.5,608,274.696838,998,496.651276,993.5
2300,668.772583,828.5,805.7600708,598.4671021,274.54425,998.02655,496.630219,993.4375
2301,666.6429443,825.7377319,800.6896973,593.788269,274.54425,998.02655,496.242218,992.616333
2302,664.5,822.5,796.3143921,589.3640747,274.5,998,496.084625,992.402588
2303,662.3674927,820.3657837,790.8165283,584.8344727,274.5,998,495.834564,991.639893
2304,659.5,817.5,786,581.2051392,274.5,998,495.5,991.5
2305,657.2184448,814.9077148,780.9333496,577.1359253,274.54425,998.02655,495.507568,990.424255
2306,654.8237305,812.1245117,776.3143921,573.3640747,274.409149,997.898438,495.5,990.348694
2307,652.8535767,809.5,770.7202148,569.0145874,274.409149,997.898438,495.205139,990
2308,650.6688232,807.3763428,766,565.2051392,274.409149,997.898438,495.5,989.5
2309,648.5,804.5,760.3143921,561.3640747,274.409149,997.898438,495.492188,988.929688
2310,646.3674927,802.3657837,755.7203369,557.8199463,274.409149,997.898438,495.354919,988.616333
2311,643.6739502,800.2203979,750.3250122,554.6638794,274.409149,997.898438,495.205139,988.400024
2312,641.1674805,798.2504272,744.9333496,550.4307861,274.409149,997.898438,495.215057,987.784973
2313,638.6414185,796.3585815,739.0603638,547.1135254,274.409149,997.898438,494.815704,987.655823
2314,636.8237305,794.1245117,735.6897583,544.1550903,274.409149,997.898438,495.142426,987.427246
2315,634.2520752,792.2653198,729.8422852,541.5,274.409149,997.898438,494.773529,986.971985
2316,631.8706665,790.2203979,725.3174438,537.6825562,274.409149,997.898438,494.646759,985.985046
2317,629.8706665,788.2203979,719.8422852,535.5,274.409149,997.898438,493.842255,985.5
2318,627.7377319,786.6429443,715.3389282,531.6610718,274.409149,997.898438,494.184296,985.344177
2319,625.1674805,784.2504272,709.8422852,529.5,274.409149,997.898438,493.682526,985.317444
2320,622.5,782.227417,705.2079468,526.0655518,274.409149,997.898438,493.802368,984.775818
2321,620.3585815,780.3585815,699.8422852,523.5,274.342072,997.970886,493.344177,984.184265
2322,618.227417,778.5,695.8422852,521.5,274.342072,997.970886,493.842255,983.5
2323,616.227417,776.5,690,519.2051392,274.321777,997.916321,493.682526,983.317444
2324,616.227417,776.5,690,519.2051392,274.321777,997.916321,493.5,982.348694
2325,611.0858765,774.2842407,680.7452393,515.2709961,274.321777,997.916321,493.639893,982.165466
2326,608.8754883,772.8237305,675.6610718,513.3389282,274.321777,997.916321,493.205139,982
2327,607.060791,771.3198242,670.6459961,510.7080383,274.321777,997.916321,493.215057,981.47583
2328,604.9603271,770.0396729,665.6558228,508.1842957,274.321777,997.916321,493.364075,980.685608
2329,602.6806641,768.2654419,661,505.9078064,274.321777,997.916321,493.08783,980.574341
2330,600.3193359,766.7345581,655.5,503.8422546,274.321777,997.916321,492.841492,980.158508
2331,598.5,765.5,651,501.9078064,274.321777,997.916321,492.691772,979.849304
2332,596.3585815,764.3585815,647.2051392,500.6000061,274.321777,997.916321,492.360107,979.294434
2333,594,762.5,643.3389282,499.3389282,274.321777,997.916321,492.486847,978.870605
2334,591.8325195,760.7495728,638.1821899,496.8178101,274.321777,997.916321,492.201752,977.96051
2335,591.8325195,760.7495728,638.1821899,496.8178101,274.321777,997.916321,491.701233,978.138245
2336,586.9234619,758.2125854,629.5,493.5,274.189087,998.035034,491.5,977.942871
2337,584.6414185,756.6414185,624.5,491.5,273.849426,998.027771,491.5,976.853577
2338,582.3403931,755.2363281,619.5,489.5,273.849426,998.027771,491.354919,976.616333
2339,580.5,754.5,615.3441772,488.8157043,273.97113,998.154419,491.5,975.5
2340,578.333313,753.0055542,610.8535767,487.5,274.035767,998.273254,491.5,975.5
2341,575.8325195,752.2504272,606.6856079,485.6359253,274.062592,998.374084,491.5,975.5
2342,573.8609619,750.3394775,602.131897,484.3069458,273.225464,998.251709,490.984375,975.138
2343,571.0443115,749.5,597.2000122,482.9642944,273.246124,998.348816,490.927643,974.41449
2344,569.2156982,748.4470825,592.6856079,481.6359253,273.246124,998.348816,490.564941,973.987
2345,567.0443115,747.5,587.6359253,480.6855774,273.246124,998.348816,490.260956,973.631592
2346,564.5,746.5,583.2051392,479,273.246124,998.348816,490.398651,972.981995
2347,562.3585815,744.6414185,577.6558228,478.1842957,273.246124,998.348816,490.082794,972.723328
2348,559.5,744.2470093,573.3441772,476.8157043,273.246124,998.348816,490.034241,972.221436
2349,556.8917236,742.6082764,569.1577148,475.5,273.246124,998.348816,489.856445,972.01947
2350,554.9558105,742.2836304,564.1821899,474.8178101,273.246124,998.348816,489.5,971.5
2351,552.6414185,740.6414185,559.7124634,473.7608032,273.246124,998.348816,489.344177,970.815735
2352,550.3585815,740.3585815,555.5,473.5,273.246124,998.348816,489.08783,970.574341
2353,548.5,739.7333374,550.6806641,472.2654724,273.246124,998.348816,489.014923,970.067139
2354,545.5,471.5,546.1082764,738.3917236,273.225464,998.251709,489.014923,970.067139
2355,541.3389282,471.3389282,543.9198608,738.1712036,273.225464,998.251709,489.014923,970.067139
2356,535.9301147,469.8790283,542.0922852,737.2184448,273.225464,998.251709,488.914856,968.86377
2357,531.6825562,469.3174744,539.2666626,736.5,273.300995,998.184265,488.914856,968.86377
2358,527.3441772,468.1842957,536.9077148,735.7815552,273.300995,998.184265,488.5,967.791687
2359,522.5,467.7916565,534.8754883,734.8237305,273.300995,998.184265,488.5,967.791687
2360,519.1577148,467.5,532.9603271,734.0396729,273.358215,998.135559,488.404114,967.027405
2361,514.2080078,467.0401001,530.9656372,733.3608398,273.665192,998.096497,488.136261,966.914856
2362,509.6359253,466.6855774,529.3763428,732.6688232,273.663818,998.109192,487.852112,966.478882
2363,505.6359253,466.6855774,527.0055542,732.333313,273.663818,998.109192,487.644104,966.110291
2364,502.6000061,466.7361145,524.9603271,732.0396729,273.663818,998.109192,487.829529,965.33844
2365,498.5,466,523.3794556,731.8134155,273.64978,998.054871,487.794861,965
2366,495.1577454,465.5,521.3763428,730.6688232,273.519897,998.123474,487.5,964.5
2367,491.3174744,465.3174744,519.0055542,730.333313,273.519897,998.123474,487.200012,964.359497
2368,487.5,465.1577454,517.6236572,730.3311768,273.519897,998.123474,487.137695,964.335754
2369,484.1022644,464.8977356,515.3794556,729.8134155,273.519897,998.123474,486.5,963.791687
2370,480.8977356,464.1022644,513.9944458,728.666687,273.519897,998.123474,486.5,963.5
2371,477.3102417,464.1551208,512.3585815,728.3585815,273.519897,998.123474,486.234558,963.706177
2372,473.9814758,464.0648193,510.1245117,728.1762695,273.519897,998.123474,485.661072,963.338928
2373,470.9306946,463.7788696,508.325592,727.6550293,273.519897,998.123474,485.661072,963.338928
2374,467.5,463.5,506.5,726.5,273.519897,998.123474,485.559601,962.581482
2375,465.0921936,463,504.5,726.5,273.519897,998.123474,485.5,962.5
2376,461.5857239,462.7761841,503.5,726.1464233,273.519897,998.123474,484.96759,962.259277
2377,458.5,462.5,502.1245117,726.1762695,273.519897,998.123474,484.739777,962.023682
2378,455.5,462.1798096,500.2927551,725.2821655,273.246246,998.157837,484.57431,961.885132
2379,451.7729492,462.3236694,499.0162048,725.1116943,273.177399,998.28186,484.677094,961.4375
2380,448.2596436,461.1403503,497.5,724.5,273.231812,998.204407,484.664246,961.137695
2381,445.5,461.5,496.1245117,724.4769897,273.231812,998.089172,484.423615,960.965271
2382,441.8422546,461.5,494.641449,724.3585815,273.231812,998.089172,484.5,960.347046
2383,439.2147522,461.4230652,492.823761,724.1245117,273.231812,998.089172,484.42569,959.885132
2384,435.6610718,461.3389282,491.1865845,723.3794556,273.177521,998.03656,484.5,959.791687
2385,433.0600586,461.6005859,489.5,723.0443115,273.177521,998.03656,484.184296,959.344177
2386,429.8422546,461.5,488.176239,722.8754883,273.177521,998.03656,484.06955,958.930481
2387,427.0600586,461.6005859,486.8637085,723.1270752,273.177521,998.03656,483.794861,959
2388,423.8422546,461.5,485.5450134,722.8466797,273.177521,998.03656,483.645081,958.616333
2389,421.2147522,461.7916565,484.0073547,722.666687,273.231812,998.089172,483.705597,958.59613
2390,418.6465759,461.7309265,482.641449,722.6414185,273.231812,998.089172,483.849609,958.095215
2391,416.1551208,461.6897583,481.4072266,722.3917236,273.231812,998.089172,483.582703,957.80249
2392,413.7309265,462.6465759,480.358551,722.3585815,273.246246,998.157837,483.5,957.5
2393,410.875,462.7824097,478.5,722.5,273.175873,998.232605,483.5,956.853577
2394,408.6465759,463.2690735,477.5,721.9556885,273.175873,998.232605,483.423615,956.759277
2395,406.1022644,463.3295593,476.358551,722.3585815,273.175873,998.232605,483,956.5
2396,404.5,463.5,475.1674805,722.2504272,273.34671,998.16333,482.927643,956.41449
2397,401.9078064,463.4042664,474.0396729,722.0396729,273.335999,998.111572,482.660522,956.235168
2398,399.9078064,463.4042664,472.3333435,721.9944458,273.335999,998.111572,482.668732,956.1698
2399,398.4069214,463.8225098,471.8994446,721.7504883,273.335999,998.111572,482.5,955.357117
2400,396.7212219,464.2787781,470.3403931,721.2363281,273.335999,998.111572,482.321991,955.480713
2401,395.1300049,464.7033386,468.8754883,720.8237305,273.425842,998.280273,482.166656,955.429565
2402,393.2828979,465.2633057,468.1245117,720.8237305,273.425842,998.280273,482.065216,955.362305
2403,391.5,465.1577454,466.641449,720.6414185,273.425842,998.280273,482.138275,955.298767
2404,389.6610718,465.6610718,466.1245117,720.8237305,273.425842,998.280273,482.235168,954.660522
2405,387.6610718,465.6610718,464.641449,720.6414185,273.425842,998.280273,482.124481,954.563293
2406,385.7309265,466.6465759,463.9944763,720.666687,273.425842,998.280273,482.043304,954.49353
2407,383.7309265,466.6465759,462.2654724,720.6806641,273.425842,998.280273,482.03241,954.259277
2408,381.6825256,467.3174744,461.1293335,720.4498901,273.377869,998.269897,481.964539,954.196228
2409,379.8422546,467.5,460.2654724,720.6806641,273.454041,998.204407,481.438599,953.731812
2410,379.1577454,467.5,459.5,720.1464233,273.516144,998.20697,481.438599,953.731812
2411,377.1577454,467.5,458.5,720.5,273.435059,997.963867,481.661072,953.338928
2412,377.1577454,467.5,458.5,720.5,273.435059,997.963867,481.344177,952.815735
2413,372.5,468.8415222,456.2654724,720.6806641,273.435059,997.963867,481.5,952.5
2414,371.1577454,469.5,455.9085693,720.7923584,273.435059,997.963867,481.439392,952.477295
2415,369.3174744,469.6825256,454.8754883,720.4769897,273.435059,997.963867,481.4375,952.322937
2416,367.5,470.5,454.3193665,720.7345581,273.435059,997.963867,481.275482,952.170776
2417,365.9301147,471.1209717,454.0396729,720.9603271,273.435059,997.963867,480.791992,951.9599
