Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,Head Pink X,Head Pink Y
2100,482.3403931,457.7636719,518.6433105,737.9262085,481.2079773,976.9344482,277.1943359,995.053894
2101,499.5,459.5,526.6314697,740.3685303,482.0279846,978.7735596,277.0822754,994.65271
2102,516.7157593,461.0858765,535.3719482,742.9845581,482.5649414,979.9869995,277.0822754,994.65271
2103,535.5,464.5,543.4689941,746.6847534,483.5,982.2963257,277.0822754,994.65271
2104,552.4498901,467.1293335,552.3001099,750.2372437,483.9030762,984.1323853,277.0702515,994.5014038
2105,572.1762695,472.1245117,561.3693848,754.6032104,485.0149231,986.0671387,277,994.3221436
2106,590.5,476.5,569.737793,759.5599365,485.6610718,987.6610718,277.210022,994.2954102
2107,610.3685303,482.6315002,579.2253418,764.3778687,486.4772644,989.4393921,277.3200684,994.355896
2108,628.9234619,488.2125854,587.618042,769.618042,486.70047,991.1738892,277.5,994.5
2109,648.1821899,496.1821899,595.9438477,775.2843628,487.3389282,993.3389282,277.5317383,994.4259033
2110,665.4169312,504.395752,603.730835,780.8146973,487.4098511,995.4098511,277.5317383,994.4259033
2111,684.5950928,512.6063843,611.7205811,786.2243652,488.1147156,996.4220581,277.8453979,994.6113281
2112,703.0149536,521.8772583,619.7061768,792.2346191,488.8414917,998.1585083,277.8453979,994.6113281
2113,720.7023926,532,627.4703979,798.5296021,489.2051392,1000,277.8453979,994.6113281
2114,737.4692993,541.9320068,634.5749512,804.675293,489.3389282,1001.661072,277.8453979,994.6113281
2115,753.4835815,552.4628906,641.4768677,811.5076904,489.9718323,1003.443665,277.8453979,994.6113281
2116,769.132019,563.1105347,648.1899414,818.2377319,489.9718323,1003.443665,278.8789063,994.8789063
2117,785.1394653,574.4238892,654.1132202,824.7150269,490.440094,1006.076233,278.8789063,994.8789063
2118,798.9262695,585.3225708,660.2334595,832.6308594,491.3765869,1007.623413,279.1666565,994.8746948
2119,812.4139404,596.3852539,665.7496948,839.0864868,491.3276367,1009.267822,279.3849182,994.9642944
2120,825.0644531,608.5864868,671.5147705,846.3410645,491.5242004,1009.784973,279.3849182,994.9642944
2121,836.0849609,621.3627319,676.7493896,852.5457764,492.1553955,1010.466187,279.3849182,994.9642944
2122,846.8016968,633.5,681.0640869,859.2424927,492.8345642,1011.360107,279.3849182,994.9642944
2123,857.3449707,646.6744385,685.5426636,866.0376587,492.8191833,1012.559937,279.3849182,994.9642944
2124,857.3449707,646.6744385,685.5426636,866.0376587,492.6590271,1013.430054,279.330719,995.043335
2125,876.3413696,671.3832397,692.1363525,880.7307739,493.2116394,1014.256592,279.2680054,994.9760132
2126,884.6314697,684.3685303,695.5151367,888.3030396,493.3333435,1015.194214,279.2680054,994.9760132
2127,893.0348511,697.5754395,698.5176392,894.6848755,493.5242004,1015.784973,279.2680054,994.9760132
2128,900.7996826,709.4633179,701.4590454,900.9050903,493.3333435,1017.194214,278.9009705,994.9302368
2129,908.7996826,723.4633179,703.5,907.5,493.2150574,1017.47583,278.6937561,994.9512329
2130,915.3260498,736.2203979,705.9169922,914.0906982,493.3618164,1017.96582,278.6937561,994.9512329
2131,921.4078369,749.4208374,708.0991821,920.8374634,492.8422241,1019.170471,278.6937561,994.9512329
2132,926.772583,762.5,708.8262939,927.1737061,492.8345642,1019.639893,278.3108215,995.1420288
2133,932.5,775.5,710.9385376,932.206543,492.6493835,1020.234558,278.262207,995.149231
2134,936.5,787.5,710.5532227,938.8613281,491.8172913,1021.298767,277.395752,995.1779785
2135,940.5,799.5,712.3455811,944.2122192,492,1021.5,277.4150085,995.2235718
2136,943.6322021,809.7028198,713.5945435,949.6557617,492.3765869,1021.623413,277.3186035,995.1914063
2137,946.3657837,820.6325073,713.7717896,955.3769531,492.2043152,1022.159119,277.2685547,995.1848755
2138,948.2653198,830.7479248,714.4591675,960.2008057,491.7356262,1022.939636,277.2503357,995.1392212
2139,949.6369019,841.2098999,714.0495605,965.3526001,491.9273071,1023.438599,277.0278931,995.098999
2140,951.7190552,849.3202515,714.9419556,969.6345825,492.7654419,1023.350647,277.1330566,995.0891724
2141,952.2663574,858.8858643,714.7460327,974.0036621,492.8345642,1023.360107,277.2820435,994.9188232
2142,953.0980225,867.0523071,715.074707,977.8007202,492.6512756,1023.5,277.2820435,994.9188232
2143,953.9085693,874.2076416,714.8238525,980.8935547,492.8556213,1024.144409,277.2820435,994.9188232
2144,954.0929565,879.8421021,714.6384888,983.22052,492.8556213,1024.144409,277.2112427,995.0274048
2145,954.3570557,885.2622681,714.6384888,985.22052,493.1749268,1024.49646,277.1850281,995.0720825
2146,953.9810181,889.6097412,713.8850708,987.3591919,493.1749268,1024.49646,277.5416565,995
2147,953.7924194,892.1363525,714.4707642,988.6557617,493.5,1024.348755,277.5826416,994.9255981
2148,953.1659546,893.8355103,714.5492554,989.2815552,493.6610718,1024.661011,277.6171265,994.7764282
2149,952,894.5,713.4129028,989.7860107,493.5839539,1024.413574,277.4487305,994.4871826
2150,950.5,893.5,712.8189087,989.147644,494.1236267,1024.077271,277.4487305,994.4871826
2151,949.2809448,891.6797485,712.6495972,988.7650757,494.7785339,1023.91095,277.4487305,994.4871826
2152,949.1716309,887.8283691,712.6478271,987.2754517,494.8345642,1023.639893,277.5592651,994.5467529
2153,947.1375732,883.4642944,713.2451172,985.0980225,495.5,1023.5,277.6364746,994.607666
2154,945.7652588,877.7652588,712.7028809,982.5755005,495.5,1023.5,277.6364746,994.607666
2155,944.3570557,871.2622681,712.0463867,979.1355591,495.3569336,1023.120972,277.6364746,994.607666
2156,941.9969482,863.9318237,711.8944702,975.201416,495.6398926,1022.165466,277.6364746,994.607666
2157,939.5,854.5,711.743103,970.9450684,495.6610718,1021.661072,277.6364746,994.607666
2158,937.6951294,844.6856079,711.2439575,966.512146,496,1021.5,277.6364746,994.607666
2159,933.6448364,834.3857422,709.7798462,961.71698,496.1495361,1020.149536,277.6874084,994.6210327
2160,929.9207153,823.2518921,708.6066284,956.5287476,495.6398926,1020.165466,277.6364746,994.607666
2161,926.0501099,811.1699219,707.9122314,950.4898071,495.7849426,1019.784973,277.6364746,994.607666
2162,920.9511108,797.9807129,707.0311279,944.0493164,496.1408997,1019.140869,277.6364746,994.607666
2163,915.5033569,784.3085327,705.4542236,937.7716675,496.6022339,1018.605042,277.6364746,994.607666
2164,910.2369385,770.6270142,704.0374756,930.5610962,496.1209412,1017.643066,277.6364746,994.607666
2165,903.7515259,755.9963379,701.7598877,923.2503052,496.6022339,1016.605042,277.6452332,994.7483521
2166,897.4245605,742.2653198,699.9901123,915.4572754,496.1209412,1015.643066,277.6452332,994.7483521
2167,889.2622681,726.6429443,697.6739502,907.215332,496.078949,1014.880127,277.6200256,994.8285522
2168,881.6541748,710.8916626,694.8900146,899.5166626,496.2513733,1013.72406,277.6200256,994.8285522
2169,871.6988525,695.449585,691.6502075,891.0082397,496.0749207,1012.868225,277.6200256,994.8285522
2170,862.5,679.5,688.5982056,882.097229,495.8057861,1011.649292,277.5700684,994.8135986
2171,851.2520142,663.460022,684.4812622,873.8858643,495.8736572,1010.422058,277.5212708,994.7955933
2172,839.6298218,648.4423218,681.5,864.5,495.6610718,1009.661072,277.5212708,994.7955933
2173,827.3170166,632.6740723,675.9698486,856.315979,495.6485901,1007.974182,277.5212708,994.7955933
2174,815.1954956,617.6357422,671.2822266,847.2992554,496.1177979,1006.578918,277.5212708,994.7955933
2175,801.1716309,603.1716309,666.0130615,839.7458496,495.8968201,1005.41272,277.5212708,994.7955933
2176,785.4754639,590.2490845,659.6998291,830.2791138,495.7268066,1004.072693,277.5592651,994.6722412
2177,770.779541,575.6091309,653.1781616,822.8828735,495.7322083,1002.638184,277.5592651,994.6722412
2178,754.9707642,562.8511353,646.9834595,815.0300293,495.7322083,1001.327637,277.6874084,994.6210327
2179,738.9885254,550.7493896,640.9654541,808.4922485,496.1542664,999.5922852,277.8591919,994.7427979
2180,721.8798828,538.3624878,633.5422974,800.7025146,495.9212036,998.4909058,277.8591919,994.7427979
2181,704.9189453,528.1644287,625.7186279,793.8509521,495.5811157,997.1622314,277.8591919,994.7427979
2182,687.7399292,518.3088989,618.3414307,786.765686,495.5,995.5,277.8591919,994.7427979
2183,670.0221558,509.0169373,610.0184326,780.6564331,495.3182983,994.4511108,277.8591919,994.7427979
2184,654.555542,500.5986938,602.1340332,774.4763794,495.4921875,992.9296875,277.8591919,994.7427979
2185,637.5368652,492.8333435,594.604248,769.1460571,494.7961426,991.2754517,278.3458557,994.6228638
2186,620.3007813,485.9797974,587.0131226,763.8010254,494.0671692,989.9850464,278.3458557,994.6228638
2187,602.7745361,480.0744324,578.5905151,759.192627,493.2749329,988.296814,278.3458557,994.6228638
2188,586.8599243,474.6666565,570.3984985,755.5855103,492.3601074,987.2944336,278.4609985,994.4141846
2189,569.8729858,470.150177,562.4199219,751.7880859,491.8564453,986.0194702,278.4742126,994.262207
2190,555.9155884,467.7190552,555.7205811,748.2243652,491.3135681,984.5234375,278.578064,994.1757813
2191,539.5,464.9319458,548.5,745.3215942,490.4772644,983.4393921,278.6666565,994.0286865
2192,523.5973511,461.6131287,541.2634888,742.9091187,489.1376953,982.3357544,278.6666565,994.0286865
2193,508.8986511,459.8778992,533.741333,740.6008911,488.4772644,981.4393921,278.6666565,994.0286865
2194,495.5,457.5,526.9727173,737.5272827,487.5,980.2963257,278.6099548,994.081604
2195,481.6006775,455.8937378,520.5,735.5,486.8617249,979.2987671,278.6377869,993.9501343
2196,470.3475952,455.2653503,514.5,734.6739502,485.8623047,978.3357544,278.7346802,993.9093628
2197,457.1880493,454.8280029,507.8539124,732.604248,485.0135193,977.6328735,278.7346802,993.9093628
2198,444.8505249,454.8232422,501.7078857,731.5500488,484.7190552,976.9500122,278.7346802,993.9093628
2199,434.4190979,454.7828369,496.5818481,730.1413574,484.1842957,975.3441772,278.7346802,993.9093628
2200,424.1324463,455.2368164,491.6448364,728.3857422,483.5,973.9428711,278.7346802,993.9093628
2201,414.7859192,455.3902588,487.2921143,727.4499512,483.0274048,972.5548096,278.7346802,993.9093628
2202,406.9072571,455.0739441,483.2189331,726.5,482.5,971.5,278.8258362,993.8109131
2203,406.9072571,455.0739441,483.2189331,726.5,481.5,970.5,278.8258362,993.8109131
2204,391.8368835,455.9231567,473.9806824,725.3372192,481.355896,970.1102905,278.9361877,993.6015625
2205,385.8368835,455.9231567,470.9841309,724.6891479,480.8617249,969.2987671,278.9833374,993.5153809
2206,380.9534607,456.6037598,468.1040955,723.6724854,480.5,967.791687,279.2739258,993.6642456
2207,376.5491638,456.736908,465.0323792,723.1714478,479.6610718,967.3389282,279.3188782,993.6810913
2208,376.5491638,456.736908,465.0323792,723.1714478,479.4393921,966.4772949,279.4148865,993.7103882
2209,370.1398926,456.8917236,461.223877,722.0221558,478.1842957,965.3441772,279.4571533,993.7297363
2210,368.1095276,456.8716125,460.0089417,721.5905762,477.8422546,965.5,279.4571533,993.7297363
2211,366.5258789,456.8905029,458.7756348,721.2794189,477.5,965.1577148,279.4571533,993.7297363
2212,365.8583984,456.7026062,458.5805359,721.1331177,477.5,964.5,279.4571533,993.7297363
2213,366.6071777,456.8711243,459.381958,721.381958,476.8032532,965.027771,279.4854126,993.833313
2214,368.8863831,456.3033752,460.3058167,721.3693237,476.6770935,965.4375,279.5539551,993.8969116
2215,371.9187317,455.9187317,461.6880493,721.5270386,476.5227356,965.4393921,279.5539551,993.8969116
2216,376.047821,455.7516479,464.2243652,721.7205811,476.875,965.8125,279.5107117,993.8833618
2217,381.7068787,455.4176331,466.3098145,722.0725708,477.2749329,966.296814,279.5107117,993.8833618
2218,387.1465454,455.0603943,468.8067932,722.8398438,477.5,966.5,279.399292,993.7997437
2219,394.2592468,453.7266846,472.3705139,723.2625122,477.6825256,967.3174438,279.150238,993.8800659
2220,401.1837463,453.3403931,476.9024048,723.5,477.9017944,967.5803833,279.150238,993.8800659
2221,410.9303284,452.121582,481.1469727,723.8700562,477.9017944,967.5803833,278.780426,994.161377
2222,420.2458191,451.7747803,486.3684082,725.1118164,479.1577454,969.5,278.780426,994.161377
2223,430.1086426,451.1962891,491.8595276,725.2731323,479.5,970.2963257,278.780426,994.161377
2224,440.946228,450.6941528,496.7000122,726.5,480.3618164,971.2678223,278.780426,994.161377
2225,452.9198914,450.5051575,503.0958557,727.8700562,481.1376953,972.3357544,278.780426,994.161377
2226,466.572876,450.3586731,509.5,729.5,481.5,973.1577148,278.953125,993.8919067
2227,480.3165283,451.1085205,516.0975952,731.5,482.1995239,974.1216431,279.1442871,993.7363281
2228,494.9865112,451.8174133,523.3644409,732.9935913,482.9328308,975.9850464,279.1442871,993.7363281
2229,511.3584595,453.5873108,530.9274292,736.3098145,483.4354858,977.4758301,279.1442871,993.7363281
2230,525.9415894,455.3917236,538.6002197,738.9532471,483.9857178,978.93573,279.1442871,993.7363281
2231,543.4576416,457.8606262,546.7091675,742.3202515,484.5869446,980.8864746,279.1442871,993.7363281
2232,560.9192505,461.4072266,555.1714478,745.6714478,485.3549194,982.616333,279.3188782,993.6450195
2233,579.0570068,465.8048401,564.0198975,750.190979,486.055542,985.1243286,279.3642273,993.3063354
2234,597.5927734,470.3917542,572.5873413,754.1525879,486.2629089,987.0140991,279.3642273,993.3063354
2235,616.6119995,475.717804,581.1231079,759.3030396,487.054657,989.0491943,279.3642273,993.3063354
2236,635.0178833,481.0178833,589.7891846,764.7821045,487.1927185,990.9296875,279.4469604,993.3901367
2237,653.3393555,488.1606445,597.914856,771.2137451,487.3549194,992.616333,279.4923706,993.4083862
2238,672.6704102,495.7815552,604.6899414,776.6085205,487.8571472,994.7883301,279.5563965,993.3834839
2239,692.1403809,504.1403503,613.3657227,782.605957,487.5388184,996.7283325,279.8273621,993.4568481
2240,709.9939575,512.9802856,622.0542603,788.5171509,487.875,998.347229,280.0685425,993.5779419
2241,729.1192627,523.1589966,630.2297363,795.7466431,488.0342407,1000.221436,280.5192871,993.5289307
2242,746.1313477,533.538147,638.371582,802.1661377,488.1619568,1002.227722,280.855835,993.527771
2243,764.0343628,545.5479126,645.4143066,809.4228516,488.8345642,1003.639893,281.2559204,993.5905151
2244,781.2197876,557.2197876,652.3483887,816.901062,489.3765869,1005.623413,281.4436035,993.5263062
2245,797.3686523,569.3686523,659.2796021,823.6141357,489.9718323,1007.443665,281.4242554,993.4810791
2246,812.6486206,582.7799683,665.9877319,832.7242432,490.6446228,1008.897034,281.6484985,993.6407471
2247,812.6486206,582.7799683,665.9877319,832.7242432,490.7654419,1009.649353,281.9343872,993.7178345
2248,843.3532104,608.7479248,679.3258057,846.7969971,491.4098511,1011.409851,282.3277588,993.5592651
2249,857.6758423,623.1177368,685.1811523,854.6905518,491.7268066,1012.072693,282.5746155,993.5969238
2250,870.3719482,635.3678589,690.6100464,861.8635864,491.5645142,1013.47583,282.7301025,993.6464233
2251,884.2365112,651.6237793,694.5523682,870.7988892,491.7322083,1015.327637,283.0068054,993.3809814
2252,895.5307007,664.6898804,699.2427368,877.9006348,491.9277649,1015.777771,283.0680237,993.352356
2253,895.5307007,664.6898804,699.2427368,877.9006348,492.6586609,1017.23468,283.2132874,993.5
2254,917.3701782,694.5576782,708.1256104,893.6549072,493.2150574,1017.784973,283.5945435,993.6762085
2255,927.505188,709.248291,711.7178345,900.3123169,493.5,1019.5,284.0436096,993.8340454
2256,937.3829346,723.9248047,714.7548828,907.9387207,493.5,1020.5,283.6447144,993.6735229
2257,945.8044434,739.1955566,718.0940552,914.4937744,493.202179,1021.409851,283.3902588,993.5244141
2258,953.2283325,753.3388672,720.3389893,922.2782593,493.3765869,1021.623413,283.3346863,993.5809937
2259,959.8303833,768.9881592,723.0467529,929.223877,493,1023,283.2583618,993.7536621
2260,966.5256958,781.7545776,725.0789185,936.3934326,492.8345642,1023.639893,283.2583618,993.7536621
2261,971.9764404,796.1116333,726.7893677,942.8897095,493.1827087,1024.701294,283.0278931,993.8312378
2262,976.2504272,809.1674805,727.182373,949.5962524,493.2643738,1025.201172,283.0278931,993.8312378
2263,980.1734619,822.2247314,729.0192261,956.2102661,493.092865,1025.578613,283.0278931,993.8312378
2264,983.7843018,834.9849243,729.0625,962.7070923,493.3569336,1026.120972,283.0278931,993.8312378
2265,986.4571533,846.7698364,730.4732666,968.4503784,493,1027,283.0278931,993.8312378
2266,988.6571655,858.5412598,730.649292,974.3283691,493,1027.5,282.7635803,994.0087891
2267,990.8466797,869.5449829,730.8481445,978.9279175,493.0703125,1027.807251,282.6299438,993.8361816
2268,991.7652588,879.7652588,731.1608276,983.4580688,492.9531555,1028.170776,282.6299438,993.8361816
2269,994.2349243,888.9133911,731.4831543,987.6541748,492.8916626,1028.925049,282.5810852,994.3078003
2270,994.7584229,897.4219971,730.8400269,992.1171875,492.8157043,1029.344116,282.4871826,993.8347778
2271,995.6797485,903.8762817,730.9272461,994.9951782,492.5,1029.5,282.4871826,993.8347778
2272,995.6261597,910.1594849,730.1752319,998.3173218,492.5645142,1029.52417,282.4871826,993.8347778
2273,995.2924805,914.8071289,730.329895,1000.63562,492.5,1029.5,282.4871826,993.8347778
2274,995.2924805,914.8071289,730.329895,1000.63562,492.6590271,1029.569946,282.4871826,993.8347778
2275,995.21698,920.6849976,729.7358398,1003.996582,493.2150574,1029.784912,282.5442505,994.0265503
2276,994.7254028,920.8737183,729.8289795,1003.919922,492.8242798,1029.64856,282.5669556,994.0758667
2277,994.0195923,919.8366089,729.5483398,1002.985229,493.2150574,1029.784912,282.4341125,994.2681885
2278,993.2918091,917.3291626,729.1373291,1001.414185,492.7830811,1029.5,282.2752991,994.2872314
2279,992.2843018,911.4386597,729.3453979,999.1260986,493.385498,1029.333374,282.3996887,994.6003418
2280,990.4005737,905.3011475,729.4685059,996.7389526,493.4704285,1028.508057,282.3996887,994.6003418
2281,988.8193359,897.420166,729.2191162,993.480957,493.7740173,1028,282.2135925,994.7540283
2282,986.6142578,887.6448364,729.1356812,989.0690308,494.2345581,1027.649414,282.2135925,994.7540283
2283,983.4219971,876.7584229,728.416687,984.6352539,494.907135,1027.421387,282.2135925,994.7540283
2284,979.8838501,863.8838501,728.9375,979.3980103,495.3569336,1026.879028,282.2135925,994.7540283
2285,975.8822632,850.7584229,727.2407227,973.8745117,495.6610718,1025.661011,282.2135925,994.7540283
2286,971.6781616,837.1494141,725.8768311,967.5413818,495.5689697,1025.201172,282.2135925,994.7540283
2287,965.6086426,823.0297852,724.7973022,961.2219238,496.0135193,1024.060791,282.4033508,995.0852661
2288,961.1461182,807.6584473,724.6891479,953.6687012,496,1023.5,282.3815918,995.1342163
2289,953.8948975,792.9064331,721.7863159,947.1564331,496.6773376,1022.522644,282.3815918,995.1342163
2290,946.8909302,777.8688965,720.4790039,939.3706055,496.8345642,1021.639893,282.2905579,995.2359619
2291,939.0908813,761.333313,718.0896606,931.1482544,497.3765869,1021.623413,282.4033508,995.3789673
2292,930.7496948,745.0614624,715.6138916,923.1829224,496.8478699,1019.9776,282.2835693,995.4705811
2293,921.8117065,727.7694702,712.3499146,914.0557251,497.5,1019,281.9525757,996.0258789
2294,913.0471802,711.8156128,709.9263916,905.1282349,497.3389282,1017.661072,281.8781128,996.1306763
2295,901.7207031,695.1317749,705.4260864,896.3358154,497.1749268,1016.49646,281.8781128,996.1306763
2296,891.3359985,678.4143677,702.9819336,886.1612549,496.7654419,1015.649353,281.6134338,996.0882568
2297,879.4386597,662.2843018,697.8950195,877.8693237,496.1530762,1014.034546,281.3467102,996.1633301
2298,867.7827148,647.6780396,693.3890991,868.2921143,496.0138855,1012.363403,281.3001404,996.1460571
2299,854.6653442,632.2327881,688.3612061,861.5305176,495.5,1011.5,281.3001404,996.1460571
2300,841.7036743,616.9613647,683.0120239,851.9139404,495.6398926,1010.165466,281.3001404,996.1460571
2301,827.4752808,603.0701904,677.9700928,844.0865479,495.3276367,1009.267822,281.3001404,996.1460571
2302,814.5,590.1293335,672.4799805,836.2266846,494.8987732,1007.619751,280.959198,995.8557739
2303,799.4633179,576.7996826,666.7034302,828.9923706,494.8591614,1006.305176,280.7843933,995.9673462
2304,785.2888794,565.2649536,660.3832397,821.9298096,494.5529175,1005.444458,280.6257324,996.0482178
2305,769.673645,553.6003418,653.949707,814.3782959,494.1808167,1004.063171,280.5223083,996.0758667
2306,755.3701782,543.1859131,647.6131592,807.4026489,493.5811157,1003.162231,280.5223083,996.0758667
2307,740.7697144,533.5925903,641.1030884,801.8884888,493.3441772,1002.184265,280.5223083,996.0758667
2308,726.5753174,525.4685669,635.0925903,795.4147949,493.1927185,1000.929688,280.4778748,996.048645
2309,712.022644,515.7541504,627.7753296,789.4370117,493,999.5,280.5467224,996.3348999
2310,697.2347412,507.7652283,621.5270386,783.9121704,493.0168152,998.7171021,280.4642944,996.0982056
2311,683.0706787,500.8800049,614.482605,779.1904907,492.2080078,997.288208,280.074585,996.135437
2312,668.6107178,494.7539063,607.166687,773.416687,491.5563354,995.9718018,279.7691345,996.137085
2313,654.5164795,487.8349304,600.6879272,769.2762451,491.5,995,279.6134338,996.0882568
2314,654.5164795,487.8349304,600.6879272,769.2762451,491.2051392,994,279.6134338,996.0882568
2315,654.5164795,487.8349304,600.6879272,769.2762451,491.0878296,992.5743408,279.6134338,996.0882568
2316,654.5164795,487.8349304,600.6879272,769.2762451,490.6302185,991.4375,279.5635681,996.0720215
2317,654.5164795,487.8349304,600.6879272,769.2762451,489.6666565,990.7382813,279.4083557,995.7286987
2318,654.5164795,487.8349304,600.6879272,769.2762451,489,990,279.4083557,995.7286987
2319,654.5164795,487.8349304,600.6879272,769.2762451,489.0274048,988.5548096,279.4083557,995.7286987
2320,654.5164795,487.8349304,600.6879272,769.2762451,488.6302185,987.4375,279.2361145,995.3721924
2321,654.5164795,487.8349304,600.6879272,769.2762451,487.9030762,986.1323853,279.2361145,995.3721924
2322,654.5164795,487.8349304,600.6879272,769.2762451,487.4921875,984.9296875,279.2361145,995.3721924
2323,654.5164795,487.8349304,600.6879272,769.2762451,487.3441772,984.1842651,279.1054077,995.3091431
2324,509.2921143,453.5500488,528.3108521,736.5,487.3549194,982.616333,279.1054077,995.3091431
2325,496.8016052,452.484436,522.8777466,734.1600952,486.7754211,981.8250732,279.1054077,995.3091431
2326,484.9274902,451.7041016,516.7584229,731.8822632,487.0274048,980.5548096,279.1054077,995.3091431
2327,473.7598877,451.9042053,513.6565552,731.3092651,486.6512756,979.5,279.1054077,995.3091431
2328,463.4169312,451.7931824,508.5,729.9669189,486.5933228,978.348877,279.1054077,995.3091431
2329,453.7717896,453.1266479,503.5,729.5,486.3678284,977.8161011,279.1054077,995.3091431
2330,444.3098145,454.0726013,499.5,728.7217407,485.8521118,976.4788818,279.1054077,995.3091431
2331,435.7031555,454.8625183,495,728.5,485.2832031,976.2606812,279.1054077,995.3091431
2332,427.5,455.2291565,491.5,727.5,484.8617249,975.2987671,279.7800293,995.3157959
2333,420.0779419,455.940033,487.5,727.5,485.0416565,974.486084,280.0267334,995.3291016
2334,413.9197693,456.6259766,484.2402344,726.7183838,484.5,973.791687,279.9930115,995.3723755
2335,407.8320007,457.0429993,481.3407288,726.3344116,484.1530762,972.8469238,279.9205627,995.3063965
2336,402.1748962,458.2077332,477.8970947,726.3892822,483.7012329,972.1382446,279.9205627,995.3063965
2337,397.8320007,459.0429993,475.9584656,726.1983643,483.5,971.5,279.9205627,995.3063965
2338,393.8320007,459.0429993,473.5,725.5,483.1243286,970.9127197,279.7187805,995.3374634
2339,389.8320007,459.0429993,471.618042,725.381958,482.4919434,970.8171997,279.5932312,995.3573608
2340,387.4350586,459.2634888,469.7505493,725.1644287,481.431366,970.0812378,279.5932312,995.3573608
2341,385.7477112,459.2797241,469.1331177,724.4194336,480.9126892,969.1243286,279.5932312,995.3573608
2342,384.8100586,458.9840698,468.4041443,724.3528442,479.8790283,969.0698853,279.3156433,995.2272339
2343,385,458.5,467.7688599,724.171875,479.0401001,968.2080078,279.26474,995.2208252
2344,385.6998596,458.177948,467.9368286,723.8397827,478.5805664,968.4916382,279.2176819,995.2026978
2345,387.8981628,457.5,469.0613098,723.7254028,478.271698,968.7282715,279.0370483,995.2663574
2346,391.2624817,456.3705139,471.059967,724.0779419,478.271698,968.7282715,278.8565369,995.9338989
2347,396.0299683,455.8327026,472.5958557,724.3528442,478.5,969.5,278.7138672,995.894104
2348,401.381958,455.381958,475.6306763,724.6941528,478.8596497,970.7769165,278.7027283,995.9408569
2349,407.2521362,454.1903076,479.5270386,725.0878296,479.1243286,970.9127197,278.4523926,996.1793823
2350,414.0139771,453.6946411,482.3058167,725.3693237,479.2376709,971.5710449,278.4523926,996.1793823
2351,421.9960938,452.9507141,486.7542419,726.2457886,479.5,972.2963257,278.3479614,996.2747803
2352,430.9015503,452.0083008,490.5,727.229187,480,973.2051392,278.3479614,996.2747803
2353,440.5,451.5,495.7796021,727.947876,480.4256897,973.8851318,278.2733459,996.1633301
2354,451.9023743,451.0683289,499.8086548,729.2246704,481.1000061,974.6400146,278.2733459,996.1633301
2355,463.0661011,450.8283997,505.8970947,730.6107178,481.5,976.2963257,278.2733459,996.1633301
2356,474.6395874,449.8950806,511.9668884,732.5,482.3357544,977.1376953,278.2733459,996.1633301
2357,488.3675232,450.3658142,519.4094238,734.4194336,482.9276428,978.4144897,278.2362366,996
2358,502.271698,451.1708679,526.0685425,736.1318359,483.2987671,980.1382446,278.2362366,996
2359,516.8777466,453.0917053,533.1331177,738.4194336,483.9850769,981.9328613,278.2362366,996
2360,531.1846924,456.256897,539.5296021,740.8728027,484.4340515,983.6499023,278.0692444,995.932373
2361,546.0971069,458.4789734,547.5188599,743.8623657,485.1424255,985.4272461,278.1323547,995.8692627
2362,561.4014282,461.24823,554.177002,747.1237793,485.7876587,986.2716064,278.1323547,995.8692627
2363,577.1708984,464.728302,562.0009766,749.7972412,486.5548096,987.8218994,278.1323547,995.8692627
2364,591.4856567,467.6003723,569.9873657,753.2141113,487.1243286,989.9127197,278.2057495,995.6028442
2365,607.8757935,472.1226501,576.9523926,757.0056152,487.0726929,991.2731934,278.3086548,995.4691162
2366,623.6092529,477.579834,584.4291382,760.4453735,487.3549194,992.616333,278.3086548,995.4691162
2367,639.453186,483.0165405,590.9970093,765.3063354,487.9030762,994.1323853,278.3086548,995.4691162
2368,654.588562,487.7882996,597.4967041,770.565979,488.2901611,995.5803223,278.2037964,995.5450439
2369,670.9297485,494.1776733,604.0626831,774.2497559,488.630127,996.9817505,278.2037964,995.5450439
2370,685.836853,500.9078064,610.5928345,779.2415161,488.296051,998.6900024,278.2037964,995.5450439
2371,701.638916,508.1929016,616.6687622,784.5721436,488.8345642,999.6398926,278.2037964,995.5450439
2372,716.37677,515.9387207,623.5270386,789.3119507,489.4921875,1000.929688,278.339386,995.3696899
2373,730.5214233,524.2932129,629.7205811,794.7756348,489.5,1002.348694,278.3886414,995.4331665
2374,744.157959,532.7055054,635.3693237,800.3058472,490.1382751,1003.298767,278.3886414,995.4331665
2375,758.8313599,542.1154175,641.4382935,805.4036865,490.0342407,1004.221436,278.3886414,995.4331665
2376,771.9273682,550.3105469,647.6306763,810.6941528,490.731842,1005.561401,278.3886414,995.4331665
2377,784.4974976,560.0200806,653.1465454,816.1420288,490.7688599,1006.180054,278.3886414,995.4331665
2378,796.6038818,569.8789063,658.2128296,822.2791138,490.984375,1007.138,278.339386,995.3696899
2379,809.3551636,580.3857422,663.7129517,827.895813,491,1007.5,278.2037964,995.5450439
2380,821.2476807,590.9719849,668.2459717,834.2459717,491.3601074,1008.544983,278.2212219,995.3605957
2381,833.3397827,602.3735962,673.2485962,840.1166382,491.5,1009.5,278.1957092,995.4052124
