Frame #,Head X,Head Y
779,276.2752990722656,1000.0758666992188
780,276.2752990722656,1000.0758666992188
781,276.2752990722656,1000.0758666992188
782,276.2752990722656,1000.0758666992188
783,276.2752990722656,1000.0758666992188
784,276.2752990722656,1000.0758666992188
785,276.2752990722656,1000.0758666992188
786,276.2752990722656,1000.0758666992188
787,276.2752990722656,1000.0758666992188
788,276.2752990722656,1000.0758666992188
789,276.2752990722656,1000.0758666992188
790,276.2752990722656,1000.0758666992188
791,276.2752990722656,1000.0758666992188
792,276.2752990722656,1000.0758666992188
793,276.2752990722656,1000.0758666992188
794,276.2752990722656,1000.0758666992188
795,276.2752990722656,1000.0758666992188
796,276.2752990722656,1000.0758666992188
797,276.2752990722656,1000.0758666992188
798,276.2752990722656,1000.0758666992188
799,276.2752990722656,1000.0758666992188
800,276.2752990722656,1000.0758666992188
801,276.2752990722656,1000.0758666992188
802,276.2752990722656,1000.0758666992188
803,276.2752990722656,1000.0758666992188
804,276.2752990722656,1000.0758666992188
805,276.2752990722656,1000.0758666992188
806,276.2752990722656,1000.0758666992188
807,276.2752990722656,1000.0758666992188
808,276.2752990722656,1000.0758666992188
809,276.2752990722656,1000.0758666992188
810,276.2752990722656,1000.0758666992188
811,276.2752990722656,1000.0758666992188
812,276.2752990722656,1000.0758666992188
813,276.2752990722656,1000.0758666992188
814,276.2752990722656,1000.0758666992188
815,276.2752990722656,1000.0758666992188
816,276.2752990722656,1000.0758666992188
817,276.2752990722656,1000.0758666992188
818,276.2752990722656,1000.0758666992188
819,276.2752990722656,1000.0758666992188
820,276.2752990722656,1000.0758666992188
821,276.2752990722656,1000.0758666992188
822,276.2752990722656,1000.0758666992188
823,276.2752990722656,1000.0758666992188
824,276.3668212890625,1000.1856689453125
825,276.5,1000.0
826,276.5,1000.0
827,276.5,1000.0
828,276.5,1000.0
829,276.5,1000.0
830,276.5,1000.0
831,276.5,1000.0
832,276.5,1000.0
833,276.5,1000.0
834,276.5,1000.0
835,276.5,1000.0
836,276.5,1000.0
837,276.5,1000.0
838,276.5,1000.0
839,276.5,1000.0
840,276.5,1000.0
841,276.5,1000.0
842,276.4091491699219,999.8984375
843,276.4091491699219,999.8984375
844,276.4091491699219,999.8984375
845,276.4091491699219,999.8984375
846,276.4091491699219,999.8984375
847,276.45166015625,999.9321899414062
848,276.45166015625,999.9321899414062
849,276.45166015625,999.9321899414062
850,276.45166015625,999.9321899414062
851,276.45166015625,999.9321899414062
852,276.6527099609375,999.917724609375
853,276.7191467285156,999.843994140625
854,276.6527099609375,999.917724609375
855,276.6527099609375,999.917724609375
856,276.6527099609375,999.917724609375
857,276.6527099609375,999.917724609375
858,276.6527099609375,999.917724609375
859,276.6527099609375,999.917724609375
860,276.6527099609375,999.917724609375
861,276.6527099609375,999.917724609375
862,276.6527099609375,999.917724609375
863,276.6527099609375,999.917724609375
864,276.6527099609375,999.917724609375
865,276.6527099609375,999.917724609375
866,276.6527099609375,999.917724609375
867,276.6527099609375,999.917724609375
868,276.6527099609375,999.917724609375
869,276.6527099609375,999.917724609375
870,276.6527099609375,999.917724609375
871,276.7701110839844,999.9094848632812
872,276.7701110839844,999.9094848632812
873,276.7701110839844,999.9094848632812
874,276.70196533203125,999.9830322265625
875,276.70196533203125,999.9830322265625
876,276.70196533203125,999.9830322265625
877,276.70196533203125,999.9830322265625
878,276.70196533203125,999.9830322265625
879,276.70196533203125,999.9830322265625
880,276.70196533203125,999.9830322265625
881,276.70196533203125,999.9830322265625
882,276.70196533203125,999.9830322265625
883,276.70196533203125,999.9830322265625
884,276.70196533203125,999.9830322265625
885,276.70196533203125,999.9830322265625
886,276.70196533203125,999.9830322265625
887,276.70196533203125,999.9830322265625
888,276.70196533203125,999.9830322265625
889,276.7507019042969,1000.0
890,276.7507019042969,1000.0
891,276.7507019042969,1000.0
892,276.7507019042969,1000.0
893,276.7507019042969,1000.0
894,276.7507019042969,1000.0
895,276.7507019042969,1000.0
896,276.7507019042969,1000.0
897,276.7507019042969,1000.0
898,276.7507019042969,1000.0
899,276.7507019042969,1000.0
900,276.7507019042969,1000.0
901,276.8430480957031,999.9458618164062
902,276.8430480957031,999.9458618164062
903,276.8430480957031,999.9458618164062
904,276.8430480957031,999.9458618164062
905,276.8430480957031,999.9458618164062
906,276.8430480957031,999.9458618164062
907,276.8430480957031,999.9458618164062
908,276.8430480957031,999.9458618164062
909,276.8430480957031,999.9458618164062
910,276.8430480957031,999.9458618164062
911,276.8430480957031,999.9458618164062
912,276.8430480957031,999.9458618164062
913,276.8430480957031,999.9458618164062
914,276.8430480957031,999.9458618164062
915,276.8430480957031,999.9458618164062
916,276.8430480957031,999.9458618164062
917,276.8430480957031,999.9458618164062
918,277.0120544433594,999.9009399414062
919,277.0120544433594,999.9009399414062
920,277.0120544433594,999.9009399414062
921,277.0120544433594,999.9009399414062
922,277.0120544433594,999.9009399414062
923,277.0120544433594,999.9009399414062
924,277.0120544433594,999.9009399414062
925,277.0120544433594,999.9009399414062
926,277.0120544433594,999.9009399414062
927,277.0120544433594,999.9009399414062
928,277.0120544433594,999.9009399414062
929,276.8971252441406,999.8367919921875
930,276.8971252441406,999.8367919921875
931,276.8971252441406,999.8367919921875
932,276.8971252441406,999.8367919921875
933,276.8971252441406,999.8367919921875
934,276.8971252441406,999.8367919921875
935,276.8971252441406,999.8367919921875
936,276.8971252441406,999.8367919921875
937,276.8971252441406,999.8367919921875
938,276.8971252441406,999.8367919921875
939,276.8971252441406,999.8367919921875
940,276.8971252441406,999.8367919921875
941,276.8971252441406,999.8367919921875
942,276.8971252441406,999.8367919921875
943,276.8971252441406,999.8367919921875
944,276.8971252441406,999.8367919921875
945,276.8971252441406,999.8367919921875
946,276.6915283203125,1000.1754150390625
947,276.8971252441406,999.8367919921875
948,276.8971252441406,999.8367919921875
949,276.8971252441406,999.8367919921875
950,276.8971252441406,999.8367919921875
951,276.8971252441406,999.8367919921875
952,276.8971252441406,999.8367919921875
953,276.8971252441406,999.8367919921875
954,276.8971252441406,999.8367919921875
955,276.8971252441406,999.8367919921875
956,276.8971252441406,999.8367919921875
957,276.8971252441406,999.8367919921875
958,276.8971252441406,999.8367919921875
959,276.8971252441406,999.8367919921875
960,276.8898010253906,999.786376953125
961,276.7088317871094,999.6135864257812
962,276.7088317871094,999.6135864257812
963,276.7088317871094,999.6135864257812
964,276.7088317871094,999.6135864257812
965,276.7088317871094,999.6135864257812
966,276.7088317871094,999.6135864257812
967,276.7088317871094,999.6135864257812
968,276.88604736328125,999.6780395507812
969,276.8785400390625,999.6271362304688
970,276.8785400390625,999.6271362304688
971,276.8785400390625,999.6271362304688
972,277.0728759765625,999.780029296875
973,277.0816345214844,999.8299560546875
974,277.0816345214844,999.8299560546875
975,277.0816345214844,999.8299560546875
976,277.0816345214844,999.8299560546875
977,277.0816345214844,999.8299560546875
978,277.0816345214844,999.8299560546875
979,277.0816345214844,999.8299560546875
980,277.0816345214844,999.8299560546875
981,277.0816345214844,999.8299560546875
982,277.0816345214844,999.8299560546875
983,277.0816345214844,999.8299560546875
984,277.0816345214844,999.8299560546875
985,277.0816345214844,999.8299560546875
986,277.0816345214844,999.8299560546875
987,277.0816345214844,999.8299560546875
988,277.0816345214844,999.8299560546875
989,277.0816345214844,999.8299560546875
990,277.0816345214844,999.8299560546875
991,277.0816345214844,999.8299560546875
992,277.0816345214844,999.8299560546875
993,277.15277099609375,999.727783203125
994,277.15277099609375,999.727783203125
995,277.15277099609375,999.727783203125
996,277.15277099609375,999.727783203125
997,277.15277099609375,999.727783203125
998,277.15277099609375,999.727783203125
999,277.15277099609375,999.727783203125
1000,277.09942626953125,999.7254638671875
1001,276.9563293457031,999.5676879882812
1002,276.8449401855469,999.5101318359375
1003,276.70947265625,999.70947265625
1004,276.70947265625,999.70947265625
1005,276.70947265625,999.70947265625
1006,276.70947265625,999.70947265625
1007,276.70947265625,999.70947265625
1008,276.70947265625,999.70947265625
1009,276.70947265625,999.70947265625
1010,277.0201110839844,999.701171875
1011,277.07550048828125,999.6282348632812
1012,277.07550048828125,999.6282348632812
1013,277.07550048828125,999.6282348632812
1014,277.07550048828125,999.6282348632812
1015,277.07550048828125,999.6282348632812
1016,277.07550048828125,999.6282348632812
1017,277.07550048828125,999.6282348632812
1018,277.02825927734375,999.60595703125
1019,277.0201110839844,999.701171875
1020,276.9510192871094,999.6748046875
1021,276.9510192871094,999.6748046875
1022,276.9053649902344,999.6557006835938
1023,276.9211730957031,999.7053833007812
1024,276.9211730957031,999.7053833007812
1025,276.9211730957031,999.7053833007812
1026,276.9211730957031,999.7053833007812
1027,276.9211730957031,999.7053833007812
1028,277.0204162597656,999.7782592773438
1029,277.4305114746094,999.905517578125
1030,277.3280334472656,999.94970703125
1031,277.28216552734375,999.9343872070312
1032,277.28216552734375,999.9343872070312
1033,277.28216552734375,999.9343872070312
1034,277.28216552734375,999.9343872070312
1035,277.28216552734375,999.9343872070312
1036,277.28216552734375,999.9343872070312
1037,277.28216552734375,999.9343872070312
1038,277.28216552734375,999.9343872070312
1039,277.28216552734375,999.9343872070312
1040,277.28216552734375,999.9343872070312
1041,277.28216552734375,999.9343872070312
1042,277.28216552734375,999.9343872070312
1043,277.28216552734375,999.9343872070312
1044,277.28216552734375,999.9343872070312
1045,277.28216552734375,999.9343872070312
1046,277.28216552734375,999.9343872070312
1047,277.28216552734375,999.9343872070312
1048,277.28216552734375,999.9343872070312
1049,277.28216552734375,999.9343872070312
1050,277.28216552734375,999.9343872070312
1051,277.28216552734375,999.9343872070312
1052,277.28216552734375,999.9343872070312
1053,277.28216552734375,999.9343872070312
1054,277.28216552734375,999.9343872070312
1055,276.9595031738281,999.5438842773438
1056,277.28216552734375,999.9343872070312
1057,277.0621643066406,1000.0013427734375
1058,277.0621643066406,1000.0013427734375
1059,277.0621643066406,1000.0013427734375
1060,277.0621643066406,1000.0013427734375
1061,277.0621643066406,1000.0013427734375
1062,276.8437194824219,999.8782958984375
1063,276.8437194824219,999.8782958984375
1064,276.8437194824219,999.8782958984375
1065,276.8437194824219,999.8782958984375
1066,276.8437194824219,999.8782958984375
1067,276.8437194824219,999.8782958984375
1068,276.8437194824219,999.8782958984375
1069,277.0621643066406,1000.0013427734375
1070,277.1627502441406,999.9934692382812
1071,277.20733642578125,1000.0092163085938
1072,277.2526550292969,1000.0172119140625
1073,277.2526550292969,1000.0172119140625
1074,277.2526550292969,1000.0172119140625
1075,277.2526550292969,1000.0172119140625
1076,277.2526550292969,1000.0172119140625
1077,277.2526550292969,1000.0172119140625
1078,277.2526550292969,1000.0172119140625
1079,277.2526550292969,1000.0172119140625
1080,277.2526550292969,1000.0172119140625
1081,277.2526550292969,1000.0172119140625
1082,277.2526550292969,1000.0172119140625
1083,277.0119934082031,1000.017333984375
1084,276.771728515625,999.734130859375
1085,276.771728515625,999.734130859375
1086,276.771728515625,999.734130859375
1087,276.771728515625,999.734130859375
1088,276.771728515625,999.734130859375
1089,276.771728515625,999.734130859375
1090,276.771728515625,999.734130859375
1091,276.771728515625,999.734130859375
1092,276.771728515625,999.734130859375
1093,276.771728515625,999.734130859375
1094,276.771728515625,999.734130859375
1095,276.771728515625,999.734130859375
1096,276.771728515625,999.734130859375
1097,276.771728515625,999.734130859375
1098,276.771728515625,999.734130859375
1099,276.771728515625,999.734130859375
1100,276.771728515625,999.734130859375
1101,276.771728515625,999.734130859375
1102,276.771728515625,999.734130859375
1103,276.771728515625,999.734130859375
1104,276.771728515625,999.734130859375
1105,276.771728515625,999.734130859375
1106,276.771728515625,999.734130859375
1107,276.771728515625,999.734130859375
1108,276.771728515625,999.734130859375
1109,276.771728515625,999.734130859375
1110,276.67327880859375,999.8029174804688
1111,276.771728515625,999.734130859375
1112,276.771728515625,999.734130859375
1113,276.771728515625,999.734130859375
1114,276.771728515625,999.734130859375
1115,276.8897399902344,999.8048095703125
1116,276.98876953125,999.8077392578125
1117,276.98876953125,999.8077392578125
1118,276.98876953125,999.8077392578125
1119,276.98876953125,999.8077392578125
1120,276.98876953125,999.8077392578125
1121,276.98876953125,999.8077392578125
1122,276.98876953125,999.8077392578125
1123,276.98876953125,999.8077392578125
1124,276.98876953125,999.8077392578125
1125,276.98876953125,999.8077392578125
1126,276.98876953125,999.8077392578125
1127,276.98876953125,999.8077392578125
1128,276.98876953125,999.8077392578125
1129,276.98876953125,999.8077392578125
1130,277.0706787109375,1000.0679931640625
1131,277.0706787109375,1000.0679931640625
1132,277.0706787109375,1000.0679931640625
1133,277.0706787109375,1000.0679931640625
1134,277.0706787109375,1000.0679931640625
1135,277.0706787109375,1000.0679931640625
1136,277.0706787109375,1000.0679931640625
1137,277.1275939941406,1000.04296875
1138,277.1275939941406,1000.04296875
1139,277.0190124511719,999.9036865234375
1140,276.9189147949219,999.9021606445312
1141,276.9189147949219,999.9021606445312
1142,276.8689880371094,999.9014282226562
1143,276.9189147949219,999.9021606445312
1144,276.9189147949219,999.9021606445312
1145,276.9189147949219,999.9021606445312
1146,276.9189147949219,999.9021606445312
1147,276.9189147949219,999.9021606445312
1148,276.9189147949219,999.9021606445312
1149,276.9189147949219,999.9021606445312
1150,276.9189147949219,999.9021606445312
1151,277.177001953125,1000.0271606445312
1152,277.28216552734375,999.9343872070312
1153,277.28216552734375,999.9343872070312
1154,277.28216552734375,999.9343872070312
1155,277.28216552734375,999.9343872070312
1156,277.28216552734375,999.9343872070312
1157,277.28216552734375,999.9343872070312
1158,277.28216552734375,999.9343872070312
1159,277.28216552734375,999.9343872070312
1160,277.28216552734375,999.9343872070312
1161,277.28216552734375,999.9343872070312
1162,277.18133544921875,999.933349609375
1163,277.18133544921875,999.933349609375
1164,277.18133544921875,999.933349609375
1165,277.18133544921875,999.933349609375
1166,277.18133544921875,999.933349609375
1167,277.18133544921875,999.933349609375
1168,277.18133544921875,999.933349609375
1169,277.0687561035156,999.8002319335938
1170,276.9253234863281,999.8853149414062
1171,276.9253234863281,999.8853149414062
1172,276.9253234863281,999.8853149414062
1173,276.9253234863281,999.8853149414062
1174,276.9253234863281,999.8853149414062
1175,276.9253234863281,999.8853149414062
1176,276.9253234863281,999.8853149414062
1177,276.8595886230469,999.9540405273438
1178,276.8595886230469,999.9540405273438
1179,276.8595886230469,999.9540405273438
1180,276.8595886230469,999.9540405273438
1181,276.8595886230469,999.9540405273438
1182,276.8595886230469,999.9540405273438
1183,276.8595886230469,999.9540405273438
1184,276.8595886230469,999.9540405273438
1185,277.1679382324219,999.9782104492188
1186,277.5767517089844,999.8782958984375
1187,277.5767517089844,999.8782958984375
1188,277.5767517089844,999.8782958984375
1189,277.5767517089844,999.8782958984375
1190,277.5767517089844,999.8782958984375
1191,277.5767517089844,999.8782958984375
1192,277.5767517089844,999.8782958984375
1193,277.5767517089844,999.8782958984375
1194,277.5767517089844,999.8782958984375
1195,277.5767517089844,999.8782958984375
1196,277.5767517089844,999.8782958984375
1197,277.3318786621094,999.9710083007812
1198,277.3318786621094,999.9710083007812
1199,277.3318786621094,999.9710083007812
1200,277.3318786621094,999.9710083007812
1201,277.4495849609375,999.9832153320312
1202,277.4495849609375,999.9832153320312
1203,277.4495849609375,999.9832153320312
1204,277.4495849609375,999.9832153320312
1205,277.4495849609375,999.9832153320312
1206,277.4495849609375,999.9832153320312
1207,277.4495849609375,999.9832153320312
1208,277.4495849609375,999.9832153320312
1209,277.4495849609375,999.9832153320312
1210,277.4495849609375,999.9832153320312
1211,277.4495849609375,999.9832153320312
1212,277.4495849609375,999.9832153320312
1213,277.4495849609375,999.9832153320312
1214,277.4495849609375,999.9832153320312
1215,277.4495849609375,999.9832153320312
1216,277.4495849609375,999.9832153320312
1217,277.4495849609375,999.9832153320312
1218,277.4495849609375,999.9832153320312
1219,277.5,1000.0
1220,277.5504150390625,999.9832153320312
1221,277.5504150390625,999.9832153320312
1222,277.5504150390625,999.9832153320312
1223,277.5504150390625,999.9832153320312
1224,277.5504150390625,999.9832153320312
1225,277.5504150390625,999.9832153320312
1226,277.5504150390625,999.9832153320312
1227,277.5504150390625,999.9832153320312
1228,277.5504150390625,999.9832153320312
1229,277.4320068359375,999.8386840820312
1230,277.4320068359375,999.8386840820312
1231,277.4320068359375,999.8386840820312
1232,277.4320068359375,999.8386840820312
1233,277.4320068359375,999.8386840820312
1234,277.4320068359375,999.8386840820312
1235,277.5,999.6876831054688
1236,277.3523864746094,999.3455810546875
1237,277.3523864746094,999.3455810546875
1238,277.3318786621094,999.6593017578125
1239,277.3318786621094,999.6593017578125
1240,277.3318786621094,999.6593017578125
1241,277.4664001464844,999.8907470703125
1242,277.440185546875,999.7948608398438
1243,277.440185546875,999.7948608398438
1244,277.440185546875,999.7948608398438
1245,277.4664001464844,999.8907470703125
1246,277.4504089355469,999.9834594726562
1247,277.4504089355469,999.9834594726562
1248,277.4504089355469,999.9834594726562
1249,277.4504089355469,999.9834594726562
1250,277.4504089355469,999.9834594726562
1251,277.36572265625,999.8880004882812
1252,277.2002868652344,999.7506713867188
1253,277.2002868652344,999.7506713867188
1254,277.2002868652344,999.7506713867188
1255,277.2002868652344,999.7506713867188
1256,277.2002868652344,999.7506713867188
1257,277.2002868652344,999.7506713867188
1258,277.2002868652344,999.7506713867188
1259,277.36572265625,999.8880004882812
1260,277.51953125,999.7330932617188
1261,277.443603515625,999.5263061523438
1262,277.42425537109375,999.4810791015625
1263,277.42425537109375,999.4810791015625
1264,277.42425537109375,999.4810791015625
1265,277.42425537109375,999.4810791015625
1266,277.42425537109375,999.4810791015625
1267,277.42425537109375,999.4810791015625
1268,277.6052551269531,999.26171875
1269,277.6052551269531,999.26171875
1270,277.6052551269531,999.26171875
1271,277.6052551269531,999.26171875
1272,277.6052551269531,999.26171875
1273,277.6052551269531,999.26171875
1274,277.6052551269531,999.26171875
1275,277.5,999.6876831054688
1276,277.4291687011719,999.9375
1277,277.4291687011719,999.9375
1278,277.4291687011719,999.9375
1279,277.4291687011719,999.9375
1280,277.4291687011719,999.9375
1281,277.4291687011719,999.9375
1282,277.4291687011719,999.9375
1283,277.4291687011719,999.9375
1284,277.47900390625,999.9537963867188
1285,277.47900390625,999.9537963867188
1286,277.47900390625,999.9537963867188
1287,277.47900390625,999.9537963867188
1288,277.47900390625,999.9537963867188
1289,277.47900390625,999.9537963867188
1290,277.47900390625,999.9537963867188
1291,277.47900390625,999.9537963867188
1292,277.47900390625,999.9537963867188
1293,277.47900390625,999.9537963867188
1294,277.47900390625,999.9537963867188
1295,277.47900390625,999.9537963867188
1296,277.47900390625,999.9537963867188
1297,277.47900390625,999.9537963867188
1298,277.47900390625,999.9537963867188
1299,277.47900390625,999.9537963867188
1300,277.47900390625,999.9537963867188
1301,277.47900390625,999.9537963867188
1302,277.47900390625,999.9537963867188
1303,277.47900390625,999.9537963867188
1304,277.47900390625,999.9537963867188
1305,277.33477783203125,999.8629150390625
1306,277.3202209472656,999.8136596679688
1307,277.3202209472656,999.8136596679688
1308,277.3202209472656,999.8136596679688
1309,277.3202209472656,999.8136596679688
1310,277.3202209472656,999.8136596679688
1311,277.3202209472656,999.8136596679688
1312,277.3202209472656,999.8136596679688
1313,277.3202209472656,999.8136596679688
1314,277.3202209472656,999.8136596679688
1315,277.3202209472656,999.8136596679688
1316,277.3202209472656,999.8136596679688
1317,277.3202209472656,999.8136596679688
1318,277.3202209472656,999.8136596679688
1319,277.3202209472656,999.8136596679688
1320,277.3202209472656,999.8136596679688
1321,277.3202209472656,999.8136596679688
1322,277.3202209472656,999.8136596679688
1323,277.3202209472656,999.8136596679688
1324,277.3202209472656,999.8136596679688
1325,277.5,1000.0
1326,277.53277587890625,1000.1785278320312
1327,277.53277587890625,1000.1785278320312
1328,277.53277587890625,1000.1785278320312
1329,277.53277587890625,1000.1785278320312
1330,277.53277587890625,1000.1785278320312
1331,277.5932312011719,1000.1271362304688
1332,277.8759460449219,1000.0881958007812
1333,277.8759460449219,1000.0881958007812
1334,277.8759460449219,1000.0881958007812
1335,277.8759460449219,1000.0881958007812
1336,277.8759460449219,1000.0881958007812
1337,277.8759460449219,1000.0881958007812
1338,277.7960510253906,999.837158203125
1339,277.7960510253906,999.837158203125
1340,277.7960510253906,999.837158203125
1341,277.7960510253906,999.837158203125
1342,277.7960510253906,999.837158203125
1343,277.7960510253906,999.837158203125
1344,277.7960510253906,999.837158203125
1345,277.84637451171875,999.6768188476562
1346,277.3718566894531,999.3359985351562
1347,277.3718566894531,999.3359985351562
1348,277.3718566894531,999.3359985351562
1349,277.3718566894531,999.3359985351562
1350,277.3718566894531,999.3359985351562
1351,277.3718566894531,999.3359985351562
1352,277.3718566894531,999.3359985351562
1353,277.61383056640625,999.2913208007812
1354,277.70660400390625,999.2713623046875
1355,277.70660400390625,999.2713623046875
1356,277.70660400390625,999.2713623046875
1357,277.70660400390625,999.2713623046875
1358,277.70660400390625,999.2713623046875
1359,277.70660400390625,999.2713623046875
1360,277.70660400390625,999.2713623046875
1361,277.70660400390625,999.2713623046875
1362,277.8645935058594,999.37353515625
1363,277.8645935058594,999.37353515625
1364,277.8645935058594,999.37353515625
1365,277.8645935058594,999.37353515625
1366,277.8645935058594,999.37353515625
1367,277.8645935058594,999.37353515625
1368,277.8645935058594,999.37353515625
1369,277.8645935058594,999.37353515625
1370,277.8645935058594,999.37353515625
1371,277.8645935058594,999.37353515625
1372,277.8645935058594,999.37353515625
1373,277.8645935058594,999.37353515625
1374,277.8645935058594,999.37353515625
1375,277.8645935058594,999.37353515625
1376,277.8645935058594,999.37353515625
1377,277.8645935058594,999.37353515625
1378,277.8645935058594,999.37353515625
1379,277.6440734863281,999.2528076171875
1380,277.54998779296875,999.2736206054688
1381,277.3414306640625,999.4588623046875
1382,277.3414306640625,999.4993286132812
1383,277.3414306640625,999.4993286132812
1384,277.3414306640625,999.4993286132812
1385,277.3414306640625,999.4993286132812
1386,277.3414306640625,999.4993286132812
1387,277.3414306640625,999.4993286132812
1388,277.3414306640625,999.4993286132812
1389,277.38470458984375,999.6060791015625
1390,277.4046630859375,999.7612915039062
1391,277.5419921875,999.840087890625
1392,277.85675048828125,999.7063598632812
1393,277.90789794921875,999.7748413085938
1394,277.9537048339844,999.8040161132812
1395,277.9537048339844,999.8040161132812
1396,277.9537048339844,999.8040161132812
1397,277.9537048339844,999.8040161132812
1398,277.9537048339844,999.8040161132812
1399,277.8221130371094,999.6860961914062
1400,277.8221130371094,999.6860961914062
1401,277.8221130371094,999.6860961914062
1402,277.8221130371094,999.6860961914062
1403,277.8221130371094,999.6860961914062
1404,277.8221130371094,999.6860961914062
1405,277.8221130371094,999.6860961914062
1406,277.8221130371094,999.6860961914062
1407,277.8221130371094,999.6860961914062
1408,277.8221130371094,999.6860961914062
1409,277.8221130371094,999.6860961914062
1410,277.8221130371094,999.6860961914062
1411,277.8221130371094,999.6860961914062
1412,277.8221130371094,999.6860961914062
1413,277.8221130371094,999.6860961914062
1414,277.8221130371094,999.6860961914062
1415,277.8221130371094,999.6860961914062
1416,277.8221130371094,999.6860961914062
1417,277.8221130371094,999.6860961914062
1418,277.8221130371094,999.6860961914062
1419,277.6255187988281,999.58984375
1420,277.5033264160156,999.4754028320312
1421,277.5033264160156,999.4754028320312
1422,277.5033264160156,999.4754028320312
1423,277.5033264160156,999.4754028320312
1424,277.5033264160156,999.4754028320312
1425,277.5033264160156,999.4754028320312
1426,277.5033264160156,999.4754028320312
1427,277.5033264160156,999.4754028320312
1428,277.5033264160156,999.4754028320312
1429,277.5033264160156,999.4754028320312
1430,277.5033264160156,999.4754028320312
1431,277.5033264160156,999.4754028320312
1432,277.5033264160156,999.4754028320312
1433,277.71112060546875,999.352783203125
1434,278.2712097167969,999.7257690429688
1435,278.2712097167969,999.7257690429688
1436,278.2712097167969,999.7257690429688
1437,278.31549072265625,999.6919555664062
1438,278.3634948730469,999.7586669921875
1439,278.2571716308594,999.6034545898438
1440,278.2594299316406,999.656494140625
1441,278.3104553222656,999.71533203125
1442,278.3104553222656,999.71533203125
1443,278.3104553222656,999.71533203125
1444,278.3104553222656,999.71533203125
1445,278.3104553222656,999.71533203125
1446,278.3104553222656,999.71533203125
1447,278.3104553222656,999.71533203125
1448,278.0620422363281,999.7041625976562
1449,278.172607421875,999.8854370117188
1450,278.1145324707031,999.8179321289062
1451,278.1145324707031,999.8179321289062
1452,278.1145324707031,999.8179321289062
1453,278.172607421875,999.8854370117188
1454,278.3104553222656,999.71533203125
1455,278.3104553222656,999.71533203125
1456,278.3104553222656,999.71533203125
1457,278.3104553222656,999.71533203125
1458,278.3104553222656,999.71533203125
1459,278.30780029296875,999.6624145507812
1460,278.2395324707031,999.7301635742188
1461,278.2395324707031,999.7301635742188
1462,278.2395324707031,999.7301635742188
1463,278.2395324707031,999.7301635742188
1464,278.2395324707031,999.7301635742188
1465,278.2395324707031,999.7301635742188
1466,278.2395324707031,999.7301635742188
1467,278.2395324707031,999.7301635742188
1468,278.2395324707031,999.7301635742188
1469,278.2395324707031,999.7301635742188
1470,278.2395324707031,999.7301635742188
1471,278.2395324707031,999.7301635742188
1472,278.2395324707031,999.7301635742188
1473,278.2395324707031,999.7301635742188
1474,278.2395324707031,999.7301635742188
1475,278.2395324707031,999.7301635742188
1476,278.2395324707031,999.7301635742188
1477,278.2395324707031,999.7301635742188
1478,278.2395324707031,999.7301635742188
1479,278.2395324707031,999.7301635742188
1480,278.2395324707031,999.7301635742188
1481,278.2395324707031,999.7301635742188
1482,278.2395324707031,999.7301635742188
1483,278.2395324707031,999.7301635742188
1484,278.2395324707031,999.7301635742188
1485,278.2395324707031,999.7301635742188
1486,278.2395324707031,999.7301635742188
1487,278.172607421875,999.8854370117188
1488,277.9339294433594,999.9069213867188
1489,277.5147705078125,999.8466796875
1490,277.4170227050781,999.9249877929688
1491,276.79290771484375,999.8411254882812
1492,276.5223083496094,1000.0758666992188
1493,276.46429443359375,1000.0982055664062
1494,276.48095703125,1000.3873291015625
1495,276.5,1000.5
1496,276.54901123046875,1000.5245361328125
1497,276.6003112792969,1000.399658203125
1498,276.48095703125,1000.3873291015625
1499,276.543701171875,1000.4676513671875
1500,277.7374572753906,1000.2035522460938
1501,278.2682189941406,1000.5938110351562
1502,278.5742492675781,1000.4257202148438
1503,278.9684143066406,1000.3617553710938
1504,279.51007080078125,1000.3504028320312
1505,280.13861083984375,1000.171630859375
1506,280.28179931640625,1000.0
1507,280.5,999.5
1508,281.1795959472656,999.50146484375
1509,282.3797607421875,998.9303588867188
1510,282.5742492675781,998.5742797851562
1511,283.1100769042969,998.56591796875
1512,284.28887939453125,998.5572509765625
1513,284.3996887207031,998.399658203125
1514,284.5,998.5
1515,284.48095703125,998.3873291015625
1516,284.5,998.154541015625
1517,284.4288024902344,998.3223876953125
1518,284.4465637207031,998.4321899414062
1519,284.3996887207031,998.399658203125
1520,284.30401611328125,998.5
1521,283.6682434082031,998.48583984375
1522,282.5742492675781,998.5742797851562
1523,282.0926818847656,998.554443359375
1524,280.68359375,998.6480712890625
1525,280.5,998.5
1526,279.8538513183594,998.62890625
1527,279.2413330078125,998.62744140625
1528,279.1856994628906,998.6331787109375
1529,279.1432800292969,998.4795532226562
1530,279.1518859863281,998.1935424804688
1531,279.3940734863281,998.140380859375
1532,279.7122497558594,998.0014038085938
1533,279.5202331542969,998.2245483398438
1534,279.58941650390625,998.316162109375
1535,279.4658203125,998.295654296875
1536,279.5202331542969,998.2245483398438
1537,279.5341796875,998.4031372070312
1538,279.9741516113281,998.3980102539062
1539,279.7918395996094,998.606201171875
1540,279.6218566894531,999.0714111328125
1541,279.0213623046875,999.2236328125
1542,278.90789794921875,999.2689819335938
1543,278.9184875488281,999.1470336914062
1544,279.06817626953125,998.9682006835938
1545,279.0518798828125,998.760986328125
1546,278.72894287109375,998.7542114257812
1547,278.3684997558594,998.6314697265625
