Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,Head Pink X,Head Pink Y,Timestamp (microseconds)
1893.0,752.7263794,547.088623,641.2385254,809.1251221,490.0608215,1002.279297,278.3222351,995.0809326,1658789525533333.2
1894.0,768.3793945,558.3682251,647.7078857,815.4499512,490.3440857,1004.017212,278.5514526,995.2150269,1658789525550000.0
1895.0,782.0271606,568.7445679,653.8220825,821.3986206,490.436615,1005.823914,278.5514526,995.2150269,1658789525566666.5
1896.0,797.6323242,580.9558716,659.9438477,828.0107422,490.731842,1007.561401,278.6485596,995.1749878,1658789525583333.2
1897.0,811.329895,592.3657837,665.8885498,835.6972656,491.3601074,1008.544983,278.7214966,995.1051636,1658789525600000.0
1898.0,824.387085,605.0806274,672.0526123,842.1791992,491.4126892,1010.256592,278.7214966,995.1051636,1658789525616666.5
1899.0,836.0046997,617.0766602,677.3839722,849.1778564,491.5,1011.5,278.7214966,995.1051636,1658789525633333.5
1900.0,848.2841187,630.2783813,681.5200195,857.3666382,491.3601074,1012.544983,278.7214966,995.1051636,1658789525650000.0
1901.0,859.4136963,642.9606934,685.7802734,864.7702026,491.5,1013.5,278.8224182,995.1120605,1658789525666666.8
1902.0,870.3671265,657.3994141,689.9395142,872.720459,491.39151,1014.125305,278.6696472,995.1240845,1658789525683333.5
1903.0,880.7923584,670.2076416,693.9017334,880.0809937,491.5,1015.5,278.7112122,995.2473145,1658789525700000.0
1904.0,890.9603271,684.3511963,697.4846191,887.3534546,491.2511597,1016.291077,278.7321167,995.1948242,1658789525716666.8
1905.0,899.9779663,698.8348999,700.5776978,893.6204224,491.3765869,1017.623413,278.8669739,995.2675781,1658789525733333.2
1906.0,908.8952637,713.3952637,703.7723999,902.1233521,491.1957703,1017.857117,278.8580627,995.569397,1658789525750000.0
1907.0,916.6094971,726.6680908,706.9338989,910.3245239,491.5,1018.857117,279.1225586,995.430481,1658789525766666.8
1908.0,924.0012817,740.3007813,708.7936401,917.6796265,491.3765869,1019.623413,279.5259399,995.5955811,1658789525783333.2
1909.0,929.1934814,754.0823975,710.9942627,924.3103638,490.7410278,1020.894897,279.4192505,995.5777588,1658789525800000.0
1910.0,935.0328369,769.1956177,712.3096313,931.3254395,490.5,1021.5,279.2365723,995.5115356,1658789525816666.5
1911.0,940.3227539,783.0332031,712.9570313,939.4541016,490.1654358,1021.639893,279.2365723,995.5115356,1658789525833333.2
1912.0,945.0658569,797.0917969,715.5134888,946.4852295,490.0,1023.0,279.2365723,995.5115356,1658789525850000.0
1913.0,949.706604,809.887146,716.3184814,954.1963501,490.0,1023.5,279.1953125,995.4978027,1658789525866666.5
1914.0,953.706604,823.887146,717.2544556,960.8015137,490.0,1024.0,279.1953125,995.4978027,1658789525883333.5
1915.0,957.166687,837.28125,717.2759399,967.833313,490.1368713,1024.328857,279.1029053,995.4579468,1658789525900000.0
1916.0,959.8719482,849.8256226,718.0614624,974.0232544,490.5406799,1025.286133,278.7720032,995.5235596,1658789525916666.8
1917.0,961.9204102,861.5307007,718.4228516,979.7373657,491.3765869,1025.623413,279.0223083,995.5669556,1658789525933333.5
1918.0,964.0172119,872.7449341,719.0787354,984.9816284,491.4160461,1026.413574,279.1080627,995.6651611,1658789525950000.0
1919.0,965.7372437,881.4954834,718.7871094,989.3564453,491.5,1027.5,279.1275024,995.7127686,1658789525966666.8
1920.0,966.5,889.5,719.2081909,993.6598511,491.5,1027.5,279.1132507,995.9107056,1658789525983333.2
1921.0,967.2296753,896.1470337,719.6962891,996.6627808,491.5,1027.5,279.1407471,995.9170532,1658789526000000.0
1922.0,967.8743286,900.942627,719.9386597,998.6893311,491.5,1027.5,279.0740662,995.8948364,1658789526016666.8
1923.0,968.2003174,903.8410034,719.892334,1000.296448,491.5,1027.5,279.0740662,995.8948364,1658789526033333.2
1924.0,968.3857422,905.3551636,719.8453369,1000.220703,492.0,1027.5,279.0740662,995.8948364,1658789526050000.0
1925.0,967.4268188,903.944458,719.8352051,999.0025024,492.1654358,1027.639893,279.6711426,996.3378296,1658789526066666.5
1926.0,966.5,901.5,719.5593262,997.1793213,492.907135,1027.421387,279.9646606,996.1689453,1658789526083333.2
1927.0,965.1625977,896.0205078,719.3933105,994.8627319,493.5,1027.5,280.1178284,996.1798706,1658789526100000.0
1928.0,962.4640503,887.9529419,719.2905884,991.1453247,493.5,1026.348755,280.2879639,996.1627808,1658789526116666.5
1929.0,959.7081909,878.6251831,719.5025635,986.392334,494.2345581,1025.649414,280.4015503,996.086792,1658789526133333.5
1930.0,956.8115234,867.3262939,718.7661133,981.7580566,495.3765869,1025.623413,280.7275391,995.9558716,1658789526150000.0
1931.0,952.4086304,854.2943115,718.4293823,975.4608765,495.6398926,1024.165405,280.8032227,995.6901855,1658789526166666.8
1932.0,947.6325684,839.8838501,717.0859985,969.1362305,495.6234131,1023.376587,280.85672,995.5112915,1658789526183333.5
1933.0,943.4887085,825.3499146,715.8817139,961.9354858,496.5,1022.0,280.85672,995.5112915,1658789526200000.0
1934.0,936.2692871,808.9563599,714.4780884,953.833313,497.0,1021.5,280.85672,995.5112915,1658789526216666.8
1935.0,928.9011841,791.737793,712.0784912,945.3768311,496.9368286,1020.063171,280.9912415,995.3961792,1658789526233333.2
1936.0,920.3659058,774.0177612,709.1383667,936.1768799,497.5,1019.5,280.9073181,995.2989502,1658789526250000.0
1937.0,910.8790283,754.5846558,707.4870605,926.7546997,497.6398926,1018.165466,280.9073181,995.2989502,1658789526266666.8
1938.0,899.7426147,734.8930054,703.8721313,916.8204346,498.0,1017.205139,280.9073181,995.2989502,1658789526283333.2
1939.0,887.6651001,716.1351929,699.9207153,905.6387939,498.1654358,1015.639893,280.9073181,995.2989502,1658789526300000.0
1940.0,874.24646,696.1694946,695.6497192,896.1224365,498.7845764,1013.990906,280.9073181,995.2989502,1658789526316666.5
1941.0,859.9260864,676.1521606,691.4192505,884.171875,499.1904907,1012.309509,280.9073181,995.2989502,1658789526333333.2
1942.0,844.8883667,657.0235596,685.3998413,873.4382324,499.3709412,1010.82959,280.9073181,995.2989502,1658789526350000.0
1943.0,828.333313,637.9944458,679.5,861.5,499.4098511,1009.409851,281.1130066,995.2598877,1658789526366666.5
1944.0,810.1430664,618.4292603,672.5151367,852.2769165,499.5,1007.5,281.5197144,995.1210938,1658789526383333.5
1945.0,791.1479492,601.2976074,664.9699707,840.855835,499.3765869,1005.623413,281.6000061,995.0250244,1658789526400000.0
1946.0,791.1479492,601.2976074,664.9699707,840.855835,499.5242004,1003.784973,281.7914734,995.0601807,1658789526416666.8
1947.0,752.6008301,570.4117432,649.3206787,820.8460083,499.2239685,1002.322937,281.9416199,994.8064575,1658789526433333.5
1948.0,732.7285767,556.5,641.2038574,812.871582,499.2239685,1000.322937,282.2135925,994.7540283,1658789526450000.0
1949.0,715.0220337,544.6179199,633.1711426,803.8696289,498.7139587,998.2387695,282.2679749,994.7320557,1658789526466666.8
1950.0,694.9310303,532.8013306,624.6367798,796.7319946,498.1774597,996.5683594,282.3957214,994.7520752,1658789526483333.2
1951.0,676.7285767,522.4782104,614.5,788.1400146,497.5,995.5,282.5,994.6959839,1658789526500000.0
1952.0,656.3609619,512.680481,606.1140137,782.6984863,496.6954346,994.1774292,282.5357056,994.9017944,1658789526516666.8
1953.0,639.5,505.5,596.0632324,775.5599365,495.6414185,992.916687,282.5,994.6959839,1658789526533333.2
1954.0,639.5,505.5,596.0632324,775.5599365,495.0274048,990.5958862,282.3996887,994.6003418,1658789526550000.0
1955.0,600.8353882,489.5031128,577.6113281,763.8373413,493.5873108,989.8968506,282.3996887,994.6003418,1658789526566666.5
1956.0,581.138916,483.2888794,568.4185181,758.760498,492.0608215,987.9729614,282.3996887,994.6003418,1658789526583333.2
1957.0,563.8931274,479.9372864,559.019104,754.6984863,490.8345642,987.3601074,282.3996887,994.6003418,1658789526600000.0
1958.0,563.8931274,479.9372864,559.019104,754.6984863,489.5,986.2963257,282.0758972,994.6800537,1658789526616666.5
1959.0,529.9200439,472.0544128,540.8897095,747.0923462,488.3312683,984.1697998,281.8912659,994.6251831,1658789526633333.5
1960.0,511.7037048,469.3655396,532.9910278,743.4094238,487.5873108,982.8968506,282.0215454,994.3677979,1658789526650000.0
1961.0,495.0116882,467.7652283,526.0349731,741.5154419,486.6302185,981.4375,281.8278809,994.3169556,1658789526666666.8
1962.0,480.4601746,466.7503357,518.2497559,739.5608521,485.5,980.3486938,281.1358032,994.2537842,1658789526683333.5
1963.0,480.4601746,466.7503357,518.2497559,739.5608521,484.8617249,979.2987671,281.0647888,994.1889038,1658789526700000.0
1964.0,450.9368286,465.955658,503.8865662,736.5882568,484.4256897,977.8851318,281.0647888,994.1889038,1658789526716666.8
1965.0,438.1757202,466.3152161,497.8981628,735.5,483.972229,976.1967773,281.0647888,994.1889038,1658789526733333.2
1966.0,426.5576782,466.6554565,491.0027466,733.9752808,483.4403992,974.5814819,281.0647888,994.1889038,1658789526750000.0
1967.0,415.1085205,466.6834717,485.8284912,732.3997803,482.6512756,973.5,280.3040161,994.5,1658789526766666.8
1968.0,404.4283752,466.7900696,481.1375732,731.4642944,481.9864807,971.6328735,280.3040161,994.5,1658789526783333.2
1969.0,394.2669067,467.0739441,475.8086548,729.7753296,480.7397766,970.0236816,280.3040161,994.5,1658789526800000.0
1970.0,386.1935425,467.5191956,471.5,729.1018677,480.2809448,968.9500122,280.3040161,994.5,1658789526816666.5
1971.0,378.7078247,467.7875061,467.7378235,728.0988159,479.3389282,967.6610718,280.3040161,994.5,1658789526833333.2
1972.0,371.9529419,468.9254761,463.5,727.5,478.0971375,966.6600342,280.3040161,994.5,1658789526850000.0
1973.0,367.9825439,468.0396729,460.3381042,726.946228,477.4375,966.322937,280.3040161,994.5,1658789526866666.5
1974.0,363.8813477,468.0720215,458.1413574,726.5818481,476.5,965.791687,280.4042358,994.5957642,1658789526883333.5
1975.0,360.7584229,469.4220276,457.6022644,726.5908813,476.2245789,965.8250732,280.5,994.6959839,1658789526900000.0
1976.0,360.5183411,469.1177368,456.5882263,725.8865356,476.1842957,965.3441772,280.5,994.6959839,1658789526916666.8
1977.0,361.0844116,469.2809448,457.2311401,726.171875,475.9273071,965.2731934,280.5,994.6959839,1658789526933333.5
1978.0,363.5,468.5,458.1413574,726.5818481,475.5,965.5,280.5,994.6959839,1658789526950000.0
1979.0,367.4268188,467.944458,459.8206787,726.8966064,475.4385986,965.7318115,280.5,994.6959839,1658789526966666.8
1980.0,372.5,466.0,462.3381042,726.946228,475.4375,966.322937,280.5,994.6959839,1658789526983333.2
1981.0,379.5,465.5,465.6856689,727.600647,475.3514099,966.9741821,280.5,994.6959839,1658789527000000.0
1982.0,387.5681763,464.375,469.5906067,728.0089722,475.4385986,967.7318115,278.8608704,995.2492676,1658789527016666.8
1983.0,397.059967,462.9220581,473.6666565,728.5,475.7012329,968.1382446,278.6485596,995.1749878,1658789527033333.2
1984.0,407.2634888,461.8676453,479.5,729.083313,475.877594,968.8619995,278.5514526,995.2150269,1658789527050000.0
1985.0,418.6769409,460.6586609,485.1913452,729.7753296,476.5743103,969.8851318,278.5,995.2772827,1658789527066666.5
1986.0,431.3214722,460.6856384,491.3027344,731.1114502,477.5,970.6595459,277.8525085,995.4085693,1658789527083333.2
1987.0,444.0159302,460.3602905,498.3106384,732.661499,478.186676,972.552002,277.8525085,995.4085693,1658789527100000.0
1988.0,460.0159302,460.3602905,505.6596069,734.5818481,479.263031,973.96875,277.8525085,995.4085693,1658789527116666.5
1989.0,475.6445313,461.328125,514.3085938,737.4499512,480.1699829,975.2406006,278.0909119,995.3197021,1658789527133333.5
1990.0,493.8086243,462.1837769,522.8165894,739.6183472,481.0274048,976.5548096,278.3119202,995.3914185,1658789527150000.0
1991.0,511.4477234,463.8167419,531.3434448,743.6907349,481.5606079,978.4772949,278.3119202,995.3914185,1658789527166666.8
1992.0,530.1273193,467.357666,540.4332275,747.7374878,482.5,980.3470459,278.3119202,995.3914185,1658789527183333.5
1993.0,549.4268188,471.3902588,549.5,751.5,483.7250671,982.296814,278.3119202,995.3914185,1658789527200000.0
1994.0,570.4533691,475.0536499,559.1714478,756.5935059,484.7229919,984.9037476,278.3119202,995.3914185,1658789527216666.8
1995.0,588.4664307,480.5018311,568.5101929,761.5578003,486.0,987.2051392,278.4134521,995.0288696,1658789527233333.2
1996.0,610.0418091,486.4588013,578.5,767.2189331,486.6512756,989.5,278.8446655,994.7443237,1658789527250000.0
1997.0,631.3235474,493.0479431,588.0632324,773.5599365,487.2239685,992.322937,278.9285583,994.8110962,1658789527266666.8
1998.0,652.7744141,501.4689331,597.5,779.5,487.3746948,994.5449829,278.9811401,994.7940063,1658789527283333.2
1999.0,673.7333374,510.5,607.3997192,786.7941284,488.0271606,996.8098755,279.3526001,994.616272,1658789527300000.0
2000.0,695.3170166,520.6740723,616.5734863,793.3165894,488.242218,998.616333,279.3010254,994.6020508,1658789527316666.5
2001.0,714.5183716,531.1177368,625.8206787,800.357605,488.6990662,1000.96759,279.9212952,994.7330322,1658789527333333.2
2002.0,736.0386353,543.3832397,633.7730103,808.8184204,488.3601074,1003.294434,279.9429321,994.8168335,1658789527350000.0
2003.0,755.9093628,555.7572632,642.8554077,816.7457886,488.4320984,1005.298767,279.8843079,994.8721313,1658789527366666.5
2004.0,776.0386353,569.3832397,651.6116943,825.00354,489.3276367,1007.267822,279.875946,995.0343628,1658789527383333.5
2005.0,794.2813721,583.628418,658.600769,832.7972412,489.6610718,1008.661072,280.033783,994.93396,1658789527400000.0
2006.0,812.2663574,597.8112793,666.5776978,840.6634521,489.8872986,1010.069519,280.3458557,994.6228638,1658789527416666.8
2007.0,828.9310303,612.8013306,672.7996826,849.7019043,490.6942444,1011.629089,280.3458557,994.6228638,1658789527433333.5
2008.0,844.8609619,628.3572388,677.7804565,859.1282349,490.907135,1013.421448,280.9504395,994.7807617,1658789527450000.0
2009.0,859.7088623,642.6139526,684.0182495,866.9863281,491.3601074,1014.544983,280.9504395,994.7807617,1658789527466666.8
2010.0,873.4051514,659.2559814,689.2454224,875.4725342,491.2404785,1015.907166,280.9504395,994.7807617,1658789527483333.2
2011.0,886.387085,675.0806274,693.0727539,883.2984009,491.4921875,1016.929688,280.5354919,995.1851807,1658789527500000.0
2012.0,897.7661743,690.0463257,699.4091797,891.2622681,491.5242004,1017.784973,280.4595947,995.7020264,1658789527516666.8
2013.0,908.3103027,705.211731,703.0,900.5363159,491.6020813,1019.312683,280.4595947,995.7020264,1658789527533333.2
2014.0,908.3103027,705.211731,703.0,900.5363159,492.3506165,1019.765442,280.4595947,995.7020264,1658789527550000.0
2015.0,926.9515991,735.4121704,709.9494019,915.3903809,492.6485901,1020.64856,280.2457886,995.890564,1658789527566666.5
2016.0,935.2073364,751.0639648,713.078064,922.923584,492.5,1021.5,280.0808105,995.9848633,1658789527583333.2
2017.0,942.3694458,765.5120239,715.012085,930.7236328,492.5,1021.5,280.1099854,996.0300293,1658789527600000.0
2018.0,949.1118164,780.0211182,717.2391357,938.8894043,493.1654358,1022.639893,280.2817993,996.0,1658789527616666.5
2019.0,949.1118164,780.0211182,717.2391357,938.8894043,493.0,1023.5,280.3489075,995.5327148,1658789527633333.5
2020.0,960.2363281,811.2885742,721.4470825,954.8770142,493.2229614,1024.282593,280.339386,995.3696899,1658789527650000.0
2021.0,964.970459,827.5189819,721.4470825,962.8770142,493.0,1025.5,279.9147644,995.4033203,1658789527666666.8
2022.0,968.970459,843.5189819,722.8026733,971.2371216,493.0,1025.5,279.6764832,995.9901733,1658789527683333.5
2023.0,968.970459,843.5189819,722.8026733,971.2371216,493.1749268,1026.49646,279.6764832,995.9901733,1658789527700000.0
2024.0,973.9783325,873.4729004,723.911438,986.2131958,492.3765869,1027.623413,279.6764832,995.9901733,1658789527716666.8
2025.0,976.6739502,888.5,722.842041,992.7055054,492.0486755,1028.11438,279.1722107,995.8925781,1658789527733333.2
2026.0,978.2782593,901.5,722.7398682,998.6182861,491.7377319,1028.5,278.9455566,995.9802246,1658789527750000.0
2027.0,978.2782593,901.5,722.7398682,998.6182861,491.7138977,1029.540649,278.9666748,996.1889038,1658789527766666.8
2028.0,980.0459595,921.666687,720.4133301,1009.265198,491.5,1029.5,278.749176,996.2161865,1658789527783333.2
2029.0,979.4896851,929.2036133,720.4133301,1013.265198,491.644104,1029.694214,278.6408997,996.1207886,1658789527800000.0
2030.0,979.5758667,935.1791992,720.0866089,1016.234924,491.6398926,1030.165405,278.6408997,996.1207886,1658789527816666.5
2031.0,978.449585,937.9229736,719.6157227,1017.99176,491.6398926,1030.165405,278.8043823,996.0891724,1658789527833333.2
2032.0,978.2529297,939.1535034,718.5192261,1018.71283,491.6398926,1030.165405,278.8043823,996.0891724,1658789527850000.0
2033.0,977.0302734,938.1791992,719.140625,1017.249695,491.8039246,1030.142212,278.8325195,995.8905029,1658789527866666.5
2034.0,976.5882568,935.1134644,718.5891724,1015.864319,492.2345581,1029.649414,278.6783447,995.7833252,1658789527883333.5
2035.0,975.1997681,929.3398438,718.8238525,1012.69458,492.5,1029.5,278.6783447,995.7833252,1658789527900000.0
2036.0,973.8086548,921.5296021,718.6100464,1008.788696,493.4289856,1029.237671,278.6783447,995.7833252,1658789527916666.8
2037.0,971.7303467,911.5,719.652832,1004.104431,493.6398926,1028.165405,279.1848755,995.4119263,1658789527933333.5
2038.0,969.1032104,899.0866089,719.0775757,998.7088623,494.2345581,1027.649414,279.7077942,995.1879883,1658789527950000.0
2039.0,964.9205322,885.6785278,719.0704956,992.494873,495.5,1027.0,279.7077942,995.1879883,1658789527966666.8
2040.0,962.2653198,870.7479248,718.8632813,985.5182495,495.5,1025.5,279.7077942,995.1879883,1658789527983333.2
2041.0,956.4403687,855.1589966,718.5005493,977.9942627,495.5,1025.5,279.7077942,995.1879883,1658789528000000.0
2042.0,950.456543,837.4855347,716.5875854,969.5438232,496.1654358,1023.639893,279.7077942,995.1879883,1658789528016666.8
2043.0,943.5,819.0,715.6821289,959.9711304,497.0,1022.794861,279.7077942,995.1879883,1658789528033333.2
2044.0,943.5,819.0,715.6821289,959.9711304,497.3765869,1021.623413,279.7077942,995.1879883,1658789528050000.0
2045.0,927.5094604,779.5094604,711.3865967,939.7088013,497.644104,1020.035095,279.7077942,995.1879883,1658789528066666.5
2046.0,917.4431152,759.086731,708.9515381,929.4125366,497.8269653,1019.170471,279.7077942,995.1879883,1658789528083333.2
2047.0,905.9888916,737.6765137,705.928772,918.8185425,498.8345642,1017.639893,279.7190552,995.1383057,1658789528100000.0
2048.0,893.2312012,715.7815552,702.3486938,906.3900757,499.2150574,1015.784973,279.7388306,995.0894775,1658789528116666.5
2049.0,879.9437866,695.5887451,698.3734131,894.7626343,499.2511597,1014.291077,279.8433838,994.9741211,1658789528133333.5
2050.0,864.5527344,674.1880493,692.9367676,883.7513428,499.5242004,1012.784973,280.1499329,994.8181763,1658789528150000.0
2051.0,864.5527344,674.1880493,692.9367676,883.7513428,499.6140442,1011.035095,280.2824097,994.6867065,1658789528166666.8
2052.0,830.8137817,633.3657227,680.2456665,859.7753296,499.4098511,1009.409851,280.2824097,994.6867065,1658789528183333.5
2053.0,812.489502,615.8621826,673.5,848.5,499.5,1007.5,280.2824097,994.6867065,1658789528200000.0
2054.0,792.489502,597.8621826,665.5760498,838.0657959,499.3506165,1005.765442,280.2824097,994.6867065,1658789528216666.8
2055.0,771.9690552,579.977356,658.3938599,827.5913086,499.3506165,1003.765442,280.0903625,994.6296387,1658789528233333.2
2056.0,771.9690552,579.977356,658.3938599,827.5913086,499.2404785,1001.907166,280.0620422,994.4718628,1658789528250000.0
2057.0,731.8503418,552.2734985,640.6939087,810.1598511,499.0827026,1000.072693,280.0620422,994.4718628,1658789528266666.8
2058.0,709.6201172,539.0880737,631.8120728,801.8288574,498.5967712,998.1451416,280.0620422,994.4718628,1658789528283333.2
2059.0,689.0604858,528.0970459,622.3892822,793.5604248,498.4468994,996.8493652,280.0144348,994.5281372,1658789528300000.0
2060.0,666.104126,516.9779053,612.3502808,786.5671997,497.731842,995.5614014,279.6680298,994.5224609,1658789528316666.5
2061.0,646.6069946,507.1492615,603.4094238,780.0089722,497.4385986,993.0952148,279.6680298,994.5224609,1658789528333333.2
2062.0,646.6069946,507.1492615,603.4094238,780.0089722,496.984375,991.1380005,280.0681458,994.6785278,1658789528350000.0
2063.0,608.0162964,491.7611389,585.5,767.5,495.96875,989.7369995,280.0681458,994.6785278,1658789528366666.5
2064.0,589.5602417,485.4929504,575.7510986,763.3119507,494.8534241,988.2246094,280.0681458,994.6785278,1658789528383333.5
2065.0,589.5602417,485.4929504,575.7510986,763.3119507,493.7124634,987.2391968,279.6874084,994.6210327,1658789528400000.0
2066.0,589.5602417,485.4929504,575.7510986,763.3119507,492.3678284,985.8161011,279.5484009,994.5201416,1658789528416666.8
2067.0,589.5602417,485.4929504,575.7510986,763.3119507,491.4375,984.322937,279.5,994.5,1658789528433333.5
2068.0,521.8590088,469.9850769,541.0794067,747.3513794,490.1234436,982.8469238,279.5,994.5,1658789528450000.0
2069.0,506.6666565,467.9944763,533.1948242,744.3243408,490.1234436,982.8469238,279.42276,994.4390259,1658789528466666.8
2070.0,491.0748291,466.1207581,525.947876,741.7796021,487.5625,980.322937,279.0627747,994.5759888,1658789528483333.2
2071.0,476.1992798,465.3985901,519.0980225,740.9227905,486.5743103,979.8851318,278.7250671,994.4359131,1658789528500000.0
2072.0,462.921051,464.0456238,511.8561401,739.4204712,485.5,978.6595459,278.2412415,994.5043945,1658789528516666.8
2073.0,449.5888367,464.4229126,506.1043091,737.6915894,484.6400146,977.9000244,278.2412415,994.5043945,1658789528533333.2
2074.0,437.7026978,464.3858948,500.5173645,735.8095093,484.0827942,976.7233276,278.2412415,994.5043945,1658789528550000.0
2075.0,428.2681885,464.5157471,495.2454224,733.8458862,483.5,975.9428711,278.4519653,994.4703369,1658789528566666.5
2076.0,428.2681885,464.5157471,495.2454224,733.8458862,483.1000061,974.6400146,278.6157227,994.3726196,1658789528583333.2
2077.0,407.4756165,464.9011841,484.0392151,732.4215698,482.5,973.9736938,278.564209,994.3953857,1658789528600000.0
2078.0,398.3085938,464.9682007,479.5,731.2696533,482.5,972.8513794,278.564209,994.3953857,1658789528616666.5
2079.0,390.7176819,465.1613159,476.0139771,730.5908813,482.3599854,971.9000244,278.561554,994.5297241,1658789528633333.5
2080.0,383.4587097,465.5412903,471.9121704,729.5270386,481.5,970.5,278.1405029,994.5994263,1658789528650000.0
2081.0,378.1807861,466.5209045,469.0331116,728.5,480.6770935,969.4375,278.1405029,994.5994263,1658789528666666.8
2082.0,372.5586243,466.5976868,467.5,727.916687,479.5625,968.322937,278.1405029,994.5994263,1658789528683333.5
2083.0,368.0617676,466.9778442,463.8320007,727.0430298,478.8617249,967.2987671,278.2293701,994.6987915,1658789528700000.0
2084.0,365.79599,467.3890686,462.3966675,726.7577515,478.3727112,966.9553833,278.6313477,994.6835938,1658789528716666.8
2085.0,363.6325684,467.1161499,460.8586426,726.5818481,477.6610718,967.3389282,278.6898499,994.9043579,1658789528733333.2
2086.0,363.098053,466.4742737,460.068634,726.3921509,477.4289856,967.2376709,278.806366,994.9474487,1658789528750000.0
2087.0,363.3674316,465.8838501,460.7041016,725.9859619,477.5873108,966.8968506,278.7140808,995.0447388,1658789528766666.8
2088.0,365.3434753,465.3092651,461.2793884,726.2243652,477.4289856,967.2376709,278.7140808,995.0447388,1658789528783333.2
2089.0,369.1245117,464.8300781,463.3693237,726.3058472,477.5854492,967.7171021,278.7140808,995.0447388,1658789528800000.0
2090.0,373.6092529,463.420166,465.5,726.5,477.5,968.2963257,278.7019653,994.9830322,1658789528816666.5
2091.0,379.433075,462.5,468.2372437,726.6429443,477.5,968.3486938,278.5,995.0,1658789528833333.2
2092.0,386.907135,461.1017761,471.5,726.9024048,477.6558228,968.8157349,278.5,995.0,1658789528850000.0
2093.0,395.0516357,460.1578064,475.3575439,727.807373,477.7275391,970.0318604,278.1913147,995.017395,1658789528866666.5
2094.0,403.4386597,458.7157288,479.3693237,728.3058472,477.9583435,970.486084,277.8059998,995.0286865,1658789528883333.5
2095.0,414.8341675,457.7571106,484.7180176,729.4078369,478.3357544,971.1376953,277.1943359,995.053894,1658789528900000.0
2096.0,425.8944092,456.838623,490.4329529,730.116394,478.8414917,972.1585083,277.1943359,995.053894,1658789528916666.8
2097.0,439.4633179,456.2003174,497.1262512,731.8338013,479.2731934,973.0726929,277.1943359,995.053894,1658789528933333.5
2098.0,452.5844421,456.2745972,503.9166565,733.5,479.5625,974.322937,277.1943359,995.053894,1658789528950000.0
2099.0,466.3613586,456.1204529,510.9910583,735.4094238,480.1842957,975.6558228,277.1943359,995.053894,1658789528966666.8
2100.0,482.3403931,457.7636719,518.6433105,737.9262085,481.2079773,976.9344482,277.1943359,995.053894,1658789528983333.2
2101.0,499.5,459.5,526.6314697,740.3685303,482.0279846,978.7735596,277.0822754,994.65271,1658789529000000.0
2102.0,516.7157593,461.0858765,535.3719482,742.9845581,482.5649414,979.9869995,277.0822754,994.65271,1658789529016666.8
2103.0,535.5,464.5,543.4689941,746.6847534,483.5,982.2963257,277.0822754,994.65271,1658789529033333.2
2104.0,552.4498901,467.1293335,552.3001099,750.2372437,483.9030762,984.1323853,277.0702515,994.5014038,1658789529050000.0
2105.0,572.1762695,472.1245117,561.3693848,754.6032104,485.0149231,986.0671387,277.0,994.3221436,1658789529066666.5
2106.0,590.5,476.5,569.737793,759.5599365,485.6610718,987.6610718,277.210022,994.2954102,1658789529083333.2
2107.0,610.3685303,482.6315002,579.2253418,764.3778687,486.4772644,989.4393921,277.3200684,994.355896,1658789529100000.0
2108.0,628.9234619,488.2125854,587.618042,769.618042,486.70047,991.1738892,277.5,994.5,1658789529116666.5
2109.0,648.1821899,496.1821899,595.9438477,775.2843628,487.3389282,993.3389282,277.5317383,994.4259033,1658789529133333.5
2110.0,665.4169312,504.395752,603.730835,780.8146973,487.4098511,995.4098511,277.5317383,994.4259033,1658789529150000.0
2111.0,684.5950928,512.6063843,611.7205811,786.2243652,488.1147156,996.4220581,277.8453979,994.6113281,1658789529166666.8
2112.0,703.0149536,521.8772583,619.7061768,792.2346191,488.8414917,998.1585083,277.8453979,994.6113281,1658789529183333.5
2113.0,720.7023926,532.0,627.4703979,798.5296021,489.2051392,1000.0,277.8453979,994.6113281,1658789529200000.0
2114.0,737.4692993,541.9320068,634.5749512,804.675293,489.3389282,1001.661072,277.8453979,994.6113281,1658789529216666.8
2115.0,753.4835815,552.4628906,641.4768677,811.5076904,489.9718323,1003.443665,277.8453979,994.6113281,1658789529233333.2
2116.0,769.132019,563.1105347,648.1899414,818.2377319,489.9718323,1003.443665,278.8789063,994.8789063,1658789529250000.0
2117.0,785.1394653,574.4238892,654.1132202,824.7150269,490.440094,1006.076233,278.8789063,994.8789063,1658789529266666.8
2118.0,798.9262695,585.3225708,660.2334595,832.6308594,491.3765869,1007.623413,279.1666565,994.8746948,1658789529283333.2
2119.0,812.4139404,596.3852539,665.7496948,839.0864868,491.3276367,1009.267822,279.3849182,994.9642944,1658789529300000.0
2120.0,825.0644531,608.5864868,671.5147705,846.3410645,491.5242004,1009.784973,279.3849182,994.9642944,1658789529316666.5
2121.0,836.0849609,621.3627319,676.7493896,852.5457764,492.1553955,1010.466187,279.3849182,994.9642944,1658789529333333.2
2122.0,846.8016968,633.5,681.0640869,859.2424927,492.8345642,1011.360107,279.3849182,994.9642944,1658789529350000.0
2123.0,857.3449707,646.6744385,685.5426636,866.0376587,492.8191833,1012.559937,279.3849182,994.9642944,1658789529366666.5
2124.0,857.3449707,646.6744385,685.5426636,866.0376587,492.6590271,1013.430054,279.330719,995.043335,1658789529383333.5
